txn_id,branch,city,amount,transaction_type,status,timestamp
T685241,Branch 4,Mumbai,2984.91,,Success,2025-04-06 06:09:41.946293
T798908,Branch 4,Mumbai,611.13,Deposit,Success,2025-04-04 23:23:48.839770
T704985,Branch 4,Mumbai,1758.12,,Success,2025-04-05 17:44:47.030268
T231809,Branch 4,Mumbai,2481.5,Deposit,Failed,2025-04-02 00:40:01.377701
T191926,Branch 4,Mumbai,3170.73,Failed,Failed,2025-04-06 03:44:51.475677
,Branch 4,Mumbai,1531.99,Withdrawal,Success,2025-04-06 04:16:07.978189
T183789,Branch 4,Mumbai,2629.51,Withdrawal,Success,2025-04-04 20:06:38.354618
T107658,Branch 4,Mumbai,2177.0,Failed,Failed,
T944700,Branch 4,Mumbai,1645.17,Deposit,Failed,2025-04-06 02:56:27.738420
T115831,Branch 4,Mumbai,1149.61,Deposit,Failed,2025-04-04 04:43:21.063240
,Branch 4,,3581.3,Transfer,Success,2025-04-02 11:25:32.955937
T484261,Branch 4,Mumbai,4050.86,Deposit,Success,2025-04-05 17:23:52.345672
T127132,Branch 4,Mumbai,2583.18,Withdrawal,Failed,2025-04-04 18:54:50.734751
,Branch 4,Mumbai,130.27,Deposit,Failed,2025-04-01 04:03:21.956360
T928719,Branch 4,Mumbai,371.84,Transfer,Success,2025-04-02 08:11:12.591197
,Branch 4,Mumbai,2136.49,Transfer,Success,2025-04-04 08:43:48.839142
T847660,Branch 4,Mumbai,,Transfer,Failed,2025-04-02 10:18:23.506699
T461042,Branch 4,Mumbai,609.15,Failed,Success,2025-04-03 22:21:57.699904
T670584,Branch 4,Mumbai,3861.69,Transfer,Failed,2025-04-02 18:33:29.381085
T638427,Branch 4,Mumbai,2723.1,Deposit,Success,2025-04-02 05:06:11.952104
,,Mumbai,1707.12,Withdrawal,Failed,2025-04-07 06:10:05.507248
T979531,Branch 4,Mumbai,1379.33,Deposit,,2025-04-07 18:37:02.224614
T842524,Branch 4,Mumbai,540.34,Withdrawal,Success,2025-04-03 01:22:55.365609
T728100,Branch 4,Mumbai,4967.57,Deposit,Failed,2025-04-03 15:07:22.517465
T349779,Branch 4,Mumbai,2428.58,Failed,Failed,2025-04-02 13:25:58.315795
,Branch 4,Mumbai,,Failed,Success,2025-04-01 09:19:13.446466
T656922,Branch 4,Mumbai,1034.39,Failed,Success,2025-04-06 21:48:34.726565
,Branch 4,,1023.52,Failed,Success,2025-04-06 01:50:08.653231
,Branch 4,Mumbai,2692.88,Transfer,Success,2025-04-07 16:50:01.572160
T571073,Branch 4,Mumbai,673.82,Deposit,,2025-04-06 00:05:21.199353
T225108,Branch 4,Mumbai,1917.51,Withdrawal,Failed,2025-04-04 06:21:59.685447
T250285,Branch 4,Mumbai,1927.11,,Failed,2025-04-02 15:37:17.867121
T269916,Branch 4,Mumbai,339.36,Withdrawal,Failed,2025-04-02 16:26:52.584598
T806282,Branch 4,Mumbai,2718.91,Failed,Success,2025-04-06 04:41:09.754819
T447041,Branch 4,Mumbai,2628.52,Withdrawal,Success,2025-04-01 12:24:08.739303
T145756,Branch 4,Mumbai,3583.33,Failed,Failed,2025-04-05 07:48:44.911228
T854733,Branch 4,Mumbai,4205.57,Withdrawal,Success,2025-04-07 23:29:14.396568
T423088,Branch 4,Mumbai,2685.69,Deposit,Failed,2025-04-04 01:33:58.817794
T919554,Branch 4,Mumbai,273.92,Failed,Failed,2025-04-05 10:08:10.174150
T812903,Branch 4,Mumbai,1893.26,Failed,Success,2025-04-04 00:01:22.231410
T109583,Branch 4,Mumbai,3268.67,Deposit,Failed,2025-04-05 15:20:10.598439
T153145,Branch 4,Mumbai,3968.87,Deposit,Failed,2025-04-01 06:46:54.157281
T543143,Branch 4,Mumbai,2670.09,Transfer,Success,2025-04-04 01:46:25.033719
T148758,Branch 4,Mumbai,3651.14,Transfer,Failed,2025-04-06 07:35:26.349393
T693046,Branch 4,Mumbai,4082.38,Failed,Success,2025-04-06 20:50:33.979442
T798894,Branch 4,Mumbai,3139.86,Failed,Failed,2025-04-04 02:05:10.378142
T353626,Branch 4,Mumbai,455.28,Deposit,Success,2025-04-06 09:55:23.603729
T464733,Branch 4,Mumbai,2835.25,Failed,Success,2025-04-03 15:11:32.020578
T965256,Branch 4,Mumbai,1290.0,,Success,2025-04-03 20:27:27.249485
T196508,Branch 4,Mumbai,1764.28,Transfer,Success,2025-04-03 06:23:45.325585
T335128,Branch 4,Mumbai,,Failed,Failed,2025-04-05 11:00:30.302604
T686911,,Mumbai,2880.84,Failed,Success,2025-04-04 20:11:25.633136
T429852,Branch 4,Mumbai,291.71,Transfer,Failed,2025-04-07 07:54:18.964271
T832727,Branch 4,Mumbai,540.3,Failed,Failed,2025-04-06 16:41:54.262710
T193587,Branch 4,Mumbai,868.41,Transfer,Success,2025-04-06 17:46:06.517984
T560390,Branch 4,Mumbai,3548.69,Transfer,Success,2025-04-04 09:30:27.737831
T592653,Branch 4,Mumbai,4125.16,Withdrawal,Failed,2025-04-04 08:39:52.800998
T941750,Branch 4,Mumbai,1891.9,Withdrawal,Success,2025-04-01 17:48:39.374914
T438457,Branch 4,Mumbai,4667.03,Transfer,Success,2025-04-01 09:07:22.381293
T628831,Branch 4,Mumbai,2572.93,Withdrawal,Success,2025-04-04 02:26:30.964608
T807591,Branch 4,Mumbai,802.62,Transfer,Failed,2025-04-07 20:19:32.845747
T118998,Branch 4,Mumbai,964.8,Withdrawal,Success,2025-04-04 09:17:02.400314
T910412,Branch 4,Mumbai,3218.29,Transfer,Success,2025-04-02 05:20:58.616258
T932328,Branch 4,Mumbai,3240.43,Transfer,Failed,2025-04-06 06:06:05.798124
T738492,Branch 4,Mumbai,4464.1,Deposit,Failed,
T522776,Branch 4,Mumbai,1170.42,Withdrawal,Success,2025-04-03 15:14:34.502351
T601047,Branch 4,Mumbai,2541.61,Withdrawal,Success,2025-04-06 15:47:45.437723
T943559,Branch 4,Mumbai,4127.42,Withdrawal,Success,2025-04-04 03:29:25.084976
T197448,Branch 4,Mumbai,3684.53,Failed,Failed,2025-04-04 14:34:22.462022
T494591,Branch 4,Mumbai,4372.61,,Success,2025-04-03 13:39:07.163831
T206949,Branch 4,Mumbai,2390.31,Failed,Success,2025-04-03 23:46:39.885087
T559078,Branch 4,Mumbai,700.7,Withdrawal,Success,2025-04-03 03:53:35.687957
T474446,Branch 4,Mumbai,3468.96,,Success,2025-04-06 19:07:35.587179
T795777,Branch 4,Mumbai,379.71,Withdrawal,Failed,2025-04-04 07:00:19.286905
T539739,Branch 4,Mumbai,1203.42,Failed,Failed,2025-04-04 14:19:47.970104
T606723,Branch 4,Mumbai,851.06,Withdrawal,Failed,2025-04-02 21:04:40.665228
T814814,Branch 4,Mumbai,,Failed,Success,2025-04-02 03:46:11.338595
T140720,Branch 4,Mumbai,,Failed,Success,2025-04-01 16:54:54.825902
T766908,Branch 4,Mumbai,3616.81,Withdrawal,,
T540901,Branch 4,Mumbai,4044.89,Failed,Failed,
,Branch 4,Mumbai,4689.66,Deposit,Success,
T728954,Branch 4,Mumbai,1509.98,Failed,Success,2025-04-06 12:52:43.136369
T404530,Branch 4,Mumbai,2106.62,Withdrawal,Failed,2025-04-02 14:26:07.314840
,Branch 4,Mumbai,520.6,Transfer,Success,
T185474,Branch 4,Mumbai,4031.47,Deposit,Failed,
T527929,Branch 4,Mumbai,3261.33,Transfer,Success,2025-04-01 11:51:23.470866
T787577,Branch 4,Mumbai,1475.73,Transfer,Success,2025-04-01 19:04:27.917632
T585314,Branch 4,Mumbai,1961.57,Failed,Success,2025-04-06 01:11:57.156888
T159475,Branch 4,Mumbai,2619.09,,,2025-04-02 15:41:51.037986
T963237,Branch 4,Mumbai,3369.83,Deposit,Success,2025-04-07 14:39:35.228262
T791594,Branch 4,Mumbai,3845.11,Deposit,Success,2025-04-06 00:14:33.600215
T714745,Branch 4,Mumbai,4030.48,Deposit,Failed,2025-04-07 10:53:20.168434
T978644,Branch 4,Mumbai,2111.31,Deposit,Success,2025-04-01 17:30:29.860430
,Branch 4,,854.14,Transfer,Success,2025-04-05 07:39:30.902663
T159233,Branch 4,Mumbai,2057.71,Failed,Success,2025-04-01 06:56:36.741702
T234269,Branch 4,Mumbai,2477.75,Deposit,Success,2025-04-06 15:46:23.998804
T201826,Branch 4,Mumbai,,Withdrawal,Failed,2025-04-03 00:35:54.622336
,Branch 4,Mumbai,3608.25,Failed,Success,2025-04-04 11:58:56.623255
,Branch 4,Mumbai,4052.22,Transfer,Success,2025-04-04 18:25:18.951004
T753241,Branch 4,Mumbai,519.31,Withdrawal,Success,2025-04-02 22:01:25.657424
T243118,Branch 4,Mumbai,4991.11,Failed,Failed,2025-04-06 14:10:38.359400
T736795,Branch 4,Mumbai,,Transfer,Success,2025-04-07 16:08:47.721071
T472954,Branch 4,Mumbai,4314.02,Deposit,Failed,2025-04-05 17:34:56.848461
T625863,Branch 4,Mumbai,2613.37,Withdrawal,Success,
T708411,,Mumbai,2416.48,Deposit,Success,2025-04-02 17:18:17.720787
T191832,Branch 4,Mumbai,1242.47,Failed,Success,2025-04-03 18:09:05.876292
T789197,Branch 4,Mumbai,4827.07,Transfer,Success,2025-04-04 01:46:56.541441
T990005,Branch 4,Mumbai,4523.99,Failed,Failed,2025-04-05 01:44:01.606442
T456433,Branch 4,Mumbai,3755.88,Withdrawal,Failed,2025-04-01 08:56:53.952446
T856043,Branch 4,Mumbai,3119.84,Deposit,Failed,2025-04-05 11:18:41.566767
T749749,Branch 4,Mumbai,3005.16,Failed,Failed,2025-04-01 08:03:10.015205
,,Mumbai,4289.47,Failed,Failed,2025-04-05 17:40:04.453335
,Branch 4,Mumbai,3400.29,Deposit,Success,2025-04-02 17:26:59.099523
T707606,Branch 4,Mumbai,,Deposit,Failed,2025-04-06 03:53:19.109134
,Branch 4,Mumbai,876.02,Deposit,Failed,2025-04-03 04:40:36.908843
T299502,Branch 4,Mumbai,653.28,Failed,Failed,2025-04-05 01:53:42.405427
T940501,Branch 4,Mumbai,4422.15,Transfer,Success,2025-04-03 05:51:44.855638
T283079,Branch 4,Mumbai,2583.24,Withdrawal,Success,2025-04-04 20:52:45.479700
T818139,Branch 4,Mumbai,,Transfer,Failed,2025-04-03 09:31:47.887680
T784353,Branch 4,Mumbai,,Transfer,Failed,
T566940,Branch 4,Mumbai,232.36,Withdrawal,Success,2025-04-07 16:46:26.393249
T645771,Branch 4,Mumbai,175.0,Deposit,Success,2025-04-05 14:33:49.624182
T176402,Branch 4,Mumbai,4993.9,Transfer,Failed,2025-04-07 13:13:30.627620
T200869,Branch 4,Mumbai,1451.42,Failed,Success,
T986801,Branch 4,Mumbai,2867.64,Failed,Success,2025-04-05 10:18:41.703974
T984250,Branch 4,Mumbai,4156.7,Withdrawal,Success,2025-04-05 01:24:30.284539
T843302,Branch 4,Mumbai,,,Failed,2025-04-05 16:59:09.439384
T783938,Branch 4,Mumbai,4632.23,Deposit,Success,2025-04-03 22:55:36.602298
,Branch 4,Mumbai,,Withdrawal,Success,2025-04-04 21:56:39.319035
T410543,Branch 4,Mumbai,2975.82,Failed,Failed,2025-04-04 21:52:38.145850
T814242,Branch 4,Mumbai,4538.97,,Failed,2025-04-01 21:21:07.259932
T105764,Branch 4,Mumbai,657.81,Withdrawal,Failed,2025-04-06 06:03:45.807453
,Branch 4,Mumbai,4739.48,Transfer,Success,2025-04-02 14:26:42.852796
,Branch 4,Mumbai,1646.45,Failed,Success,2025-04-06 20:39:35.459740
T506762,Branch 4,Mumbai,2974.97,Failed,Failed,2025-04-07 01:50:03.692926
T886014,Branch 4,Mumbai,1762.34,Transfer,Success,2025-04-05 15:05:40.199103
T457788,Branch 4,Mumbai,1661.96,Deposit,Failed,2025-04-06 05:57:11.879534
T206321,Branch 4,Mumbai,1945.93,Deposit,Failed,2025-04-06 22:30:54.095065
T295852,Branch 4,Mumbai,1725.43,Withdrawal,Success,2025-04-05 14:29:48.331622
T706748,Branch 4,Mumbai,2381.54,Transfer,Success,2025-04-03 17:34:18.331058
T183984,Branch 4,Mumbai,1212.06,Transfer,Success,2025-04-01 14:07:57.905662
T346390,Branch 4,Mumbai,942.38,Deposit,,2025-04-01 22:01:23.216641
T744112,Branch 4,Mumbai,2361.3,Failed,Success,2025-04-03 00:22:25.992912
T439560,Branch 4,Mumbai,1114.78,Deposit,Success,2025-04-04 18:58:04.479298
T982968,Branch 4,Mumbai,314.09,Transfer,Failed,2025-04-05 18:58:51.012401
T863007,,Mumbai,4803.53,Withdrawal,Failed,2025-04-05 05:22:03.972707
T889990,Branch 4,Mumbai,313.02,Failed,Success,2025-04-04 07:30:24.256449
T510048,Branch 4,Mumbai,4473.46,Failed,Success,2025-04-04 08:04:48.177123
T325938,Branch 4,Mumbai,207.75,Failed,Failed,2025-04-01 00:25:59.304649
T662985,Branch 4,Mumbai,4445.7,Failed,Success,2025-04-02 21:22:03.234358
T102978,Branch 4,Mumbai,1392.4,Transfer,Success,2025-04-03 10:53:29.698294
T119550,Branch 4,Mumbai,822.87,Transfer,Success,2025-04-01 12:23:23.884118
T983204,Branch 4,Mumbai,,,Success,2025-04-03 12:39:21.217817
T370980,Branch 4,Mumbai,1896.59,Withdrawal,Failed,2025-04-03 00:01:18.441075
T315859,Branch 4,,4528.47,Withdrawal,Success,2025-04-01 15:17:54.260193
,Branch 4,Mumbai,330.56,Deposit,,2025-04-02 02:47:09.818621
T761904,Branch 4,Mumbai,3395.43,Transfer,Failed,2025-04-07 15:45:30.580916
T527583,Branch 4,Mumbai,3770.5,Withdrawal,Success,2025-04-01 23:17:37.823667
T210425,Branch 4,Mumbai,841.17,Withdrawal,Failed,2025-04-04 07:42:06.592006
T242928,Branch 4,Mumbai,3588.26,Transfer,Failed,2025-04-01 19:16:37.213716
T702341,Branch 4,Mumbai,1485.53,Transfer,Failed,2025-04-04 11:56:33.683615
T407287,Branch 4,Mumbai,3414.17,Transfer,Success,2025-04-04 03:40:45.088280
T616456,,Mumbai,608.19,Transfer,Failed,2025-04-05 03:18:49.045768
T105812,Branch 4,Mumbai,1214.0,Withdrawal,Success,2025-04-01 10:36:47.501195
T315363,Branch 4,Mumbai,3874.68,Withdrawal,Failed,2025-04-06 12:37:41.762715
T450786,,Mumbai,2517.12,,Failed,2025-04-07 01:43:38.304884
T593167,Branch 4,Mumbai,2961.48,Deposit,Failed,2025-04-02 23:40:28.813114
T492420,Branch 4,Mumbai,2496.04,Transfer,Success,2025-04-03 09:21:57.205772
T919012,Branch 4,Mumbai,4798.43,Failed,Failed,
T588000,Branch 4,Mumbai,1428.01,Transfer,Success,2025-04-04 03:18:01.049328
T453168,Branch 4,,1974.4,Failed,Failed,2025-04-07 18:24:23.946081
T983302,Branch 4,Mumbai,1595.55,Withdrawal,Success,2025-04-02 14:59:01.357608
T854305,Branch 4,Mumbai,4523.92,Withdrawal,,2025-04-06 16:48:28.772009
T804007,Branch 4,Mumbai,3210.47,Failed,Failed,2025-04-04 14:46:18.335815
T489519,Branch 4,Mumbai,4430.77,Failed,Success,2025-04-06 10:10:00.840146
T871849,Branch 4,Mumbai,2543.73,Deposit,Success,2025-04-03 07:39:33.182698
T561411,Branch 4,Mumbai,4285.73,Transfer,Failed,2025-04-02 19:59:17.414717
T219044,Branch 4,Mumbai,3559.32,Withdrawal,Failed,2025-04-07 06:52:38.205633
,Branch 4,Mumbai,4596.04,Transfer,Failed,2025-04-05 21:42:08.734178
,Branch 4,Mumbai,1069.29,Transfer,Success,2025-04-03 12:57:52.873652
T331925,,Mumbai,2029.03,Withdrawal,Success,2025-04-02 05:37:25.847087
T291467,Branch 4,Mumbai,2214.38,Transfer,Success,2025-04-04 11:19:34.297315
T944132,Branch 4,Mumbai,3534.21,Transfer,Success,2025-04-07 11:28:11.144040
T973049,Branch 4,Mumbai,1672.31,Failed,Failed,2025-04-06 14:57:27.189298
T172350,Branch 4,Mumbai,827.89,Deposit,Success,2025-04-02 00:50:01.078115
T948334,Branch 4,Mumbai,241.5,Deposit,Success,2025-04-02 17:07:03.503592
T667360,Branch 4,Mumbai,1722.91,Withdrawal,Failed,2025-04-05 03:52:57.201238
T225690,Branch 4,Mumbai,824.86,Failed,Failed,2025-04-03 16:56:34.019893
T330522,Branch 4,Mumbai,362.62,Failed,Success,2025-04-05 01:34:32.995128
,Branch 4,Mumbai,3223.32,Withdrawal,Failed,2025-04-05 14:50:53.406466
T897195,Branch 4,Mumbai,1526.88,Deposit,Failed,2025-04-02 20:57:54.445705
T156620,Branch 4,Mumbai,130.97,Transfer,Success,2025-04-07 03:42:50.584690
T165758,Branch 4,Mumbai,4405.92,Withdrawal,Failed,2025-04-01 03:01:39.790634
T569975,Branch 4,Mumbai,1061.06,Transfer,Success,2025-04-02 15:43:45.950335
T582285,Branch 4,Mumbai,2455.79,Transfer,Success,2025-04-07 11:21:57.974752
T830826,Branch 4,Mumbai,1210.72,Failed,Success,2025-04-05 11:14:53.552023
T479602,Branch 4,,676.48,Deposit,Success,2025-04-01 20:38:50.601254
T691279,Branch 4,Mumbai,1102.2,,,2025-04-07 04:48:44.286654
T128623,Branch 4,Mumbai,4152.02,Failed,Failed,2025-04-04 04:49:02.902113
T241998,Branch 4,Mumbai,4454.4,Deposit,Failed,2025-04-02 15:12:18.103041
,Branch 4,Mumbai,1596.17,Withdrawal,Failed,2025-04-03 10:46:27.074195
T430460,Branch 4,Mumbai,4931.39,Transfer,Failed,2025-04-05 12:50:35.967052
T527178,Branch 4,Mumbai,2984.26,Failed,Success,2025-04-04 04:43:47.749108
T419363,Branch 4,Mumbai,4643.72,Transfer,Failed,2025-04-01 23:30:17.079372
T823352,Branch 4,Mumbai,1300.51,Failed,Failed,2025-04-04 07:40:50.496936
T260797,Branch 4,Mumbai,1449.58,Transfer,Failed,2025-04-06 10:04:49.349779
T115362,Branch 4,Mumbai,3346.98,Transfer,,2025-04-05 16:38:06.466666
T508754,Branch 4,Mumbai,1870.24,Failed,Failed,2025-04-05 04:57:18.039064
T717403,Branch 4,Mumbai,,Withdrawal,Failed,
T225337,Branch 4,Mumbai,2190.11,Deposit,Failed,2025-04-03 00:15:03.408025
T428172,Branch 4,,503.37,Withdrawal,Failed,2025-04-06 14:06:39.580881
T146574,Branch 4,Mumbai,4591.88,Transfer,Success,2025-04-04 22:41:43.202855
T932606,Branch 4,Mumbai,3440.51,Failed,Success,2025-04-06 03:49:37.553583
,Branch 4,,1401.0,Withdrawal,Failed,2025-04-05 14:11:58.294747
T630679,Branch 4,Mumbai,1449.84,,Success,2025-04-04 12:20:59.608734
T262409,Branch 4,Mumbai,3113.97,Failed,Failed,2025-04-01 12:34:37.306831
T203152,Branch 4,Mumbai,4066.64,Transfer,Success,2025-04-03 05:35:28.000511
T779688,Branch 4,Mumbai,3006.52,Transfer,Failed,2025-04-07 12:59:20.783036
T940438,,Mumbai,1581.26,Withdrawal,Failed,2025-04-03 19:20:57.054831
T785584,Branch 4,Mumbai,4951.5,Transfer,Failed,2025-04-07 00:57:11.157909
T770817,Branch 4,Mumbai,568.79,Transfer,Success,2025-04-05 12:31:13.551548
T378250,Branch 4,Mumbai,698.82,Deposit,Failed,2025-04-03 09:12:52.421065
T579797,Branch 4,Mumbai,2148.17,Withdrawal,Failed,2025-04-03 20:04:02.633668
T694584,Branch 4,Mumbai,2097.34,Deposit,Success,2025-04-05 20:07:07.996934
T487046,Branch 4,Mumbai,3387.88,Failed,Success,2025-04-06 22:26:57.460144
T135038,Branch 4,Mumbai,,Transfer,Failed,2025-04-03 05:46:00.544669
T737977,Branch 4,Mumbai,4799.98,Failed,Failed,2025-04-01 11:04:39.494380
T590702,Branch 4,Mumbai,105.45,Transfer,Success,2025-04-04 23:03:17.610462
T686258,,Mumbai,4671.06,Deposit,Success,2025-04-01 06:05:57.104792
,Branch 4,Mumbai,4442.82,Failed,Success,2025-04-07 16:19:48.307370
T391585,Branch 4,Mumbai,607.29,Deposit,Success,2025-04-07 09:27:48.365085
T364252,Branch 4,Mumbai,2168.45,Failed,Failed,2025-04-02 10:54:24.686921
T696385,Branch 4,Mumbai,1498.16,Failed,Failed,2025-04-05 21:45:36.019276
T533959,Branch 4,Mumbai,228.77,Transfer,Success,2025-04-01 22:56:07.295976
T603213,Branch 4,Mumbai,4288.54,Deposit,Failed,2025-04-04 08:47:33.122899
T250819,Branch 4,Mumbai,3789.5,Deposit,,2025-04-01 08:22:46.656593
T812460,Branch 4,Mumbai,,Deposit,Failed,2025-04-03 01:37:57.421634
T484988,Branch 4,Mumbai,2444.72,Withdrawal,Failed,2025-04-05 12:05:13.729507
T791820,Branch 4,Mumbai,3581.33,Withdrawal,Failed,2025-04-03 14:23:48.395955
T973740,Branch 4,Mumbai,353.5,Transfer,Failed,2025-04-02 19:13:54.617265
T212536,,Mumbai,2515.82,,Failed,2025-04-06 02:06:03.258074
T737645,Branch 4,Mumbai,4903.08,Transfer,Failed,2025-04-07 23:59:00.123662
T837577,Branch 4,Mumbai,4356.77,,Failed,2025-04-03 20:27:47.465555
T923287,Branch 4,Mumbai,4949.34,Transfer,Success,2025-04-02 20:21:49.140651
,Branch 4,Mumbai,118.92,,Failed,2025-04-04 20:55:54.837761
T692265,Branch 4,Mumbai,445.36,Transfer,Success,2025-04-07 22:31:02.231999
