txn_id,branch,city,amount,transaction_type,status,timestamp
T817103,Branch 3,Bangalore,4682.11,Withdrawal,Failed,2025-04-04 22:47:46.155372
,Branch 3,Bangalore,1613.62,Deposit,Failed,2025-04-04 09:21:06.397009
T550365,Branch 3,Bangalore,4179.22,Transfer,Success,2025-04-03 22:03:49.331736
,Branch 3,Bangalore,3125.42,Transfer,Success,2025-04-06 10:08:50.476557
T713483,Branch 3,Bangalore,4744.81,Deposit,Failed,2025-04-06 03:09:50.682739
T735183,Branch 3,Bangalore,3709.8,Withdrawal,Success,2025-04-07 02:25:25.072221
T203746,Branch 3,Bangalore,1188.7,Deposit,,2025-04-05 13:22:17.254143
T600103,Branch 3,Bangalore,,Deposit,Failed,2025-04-02 17:50:29.206086
T825191,Branch 3,Bangalore,3182.12,Transfer,Failed,2025-04-02 15:19:47.925884
T259460,,Bangalore,3462.85,Withdrawal,Failed,2025-04-05 01:37:04.351661
T848805,Branch 3,Bangalore,2644.55,,Failed,2025-04-04 22:41:50.817424
T730184,,Bangalore,2122.78,,Success,2025-04-02 09:27:53.376527
T229219,Branch 3,Bangalore,1098.44,,Failed,2025-04-03 00:49:46.026997
T274843,Branch 3,Bangalore,1304.95,Transfer,Failed,2025-04-01 15:36:47.498250
T975567,Branch 3,Bangalore,1462.72,Withdrawal,,2025-04-03 23:47:19.702417
T123076,Branch 3,Bangalore,1560.78,Withdrawal,Failed,2025-04-05 04:15:37.614149
T224654,Branch 3,Bangalore,1912.47,,Failed,2025-04-02 05:33:12.554779
T479023,Branch 3,Bangalore,1819.39,,,2025-04-02 00:00:16.207373
,Branch 3,Bangalore,2203.47,Failed,Failed,2025-04-05 10:25:07.466540
T537683,Branch 3,Bangalore,4351.15,Failed,Failed,2025-04-05 07:02:47.005584
T898241,Branch 3,Bangalore,,Deposit,Success,2025-04-06 03:43:38.326837
T851845,Branch 3,Bangalore,,Failed,Failed,2025-04-04 09:54:11.827422
T539873,Branch 3,Bangalore,4983.46,Transfer,Success,2025-04-03 03:19:20.307654
T607946,Branch 3,Bangalore,4357.18,Withdrawal,Success,2025-04-07 12:20:02.546460
T413963,Branch 3,Bangalore,2188.09,Deposit,Success,2025-04-01 06:57:08.356102
T616145,Branch 3,Bangalore,3075.22,Failed,Success,2025-04-04 15:25:36.439723
T103228,Branch 3,Bangalore,2049.17,,Failed,
T672944,Branch 3,Bangalore,3038.85,Failed,Failed,2025-04-06 20:47:01.763391
T337228,Branch 3,Bangalore,4439.76,Transfer,Success,2025-04-01 01:50:43.299445
T834846,Branch 3,Bangalore,3637.4,Failed,Success,2025-04-06 04:58:05.184306
,Branch 3,Bangalore,3197.76,Deposit,Failed,2025-04-03 18:11:22.784010
,Branch 3,Bangalore,1057.38,Transfer,Success,2025-04-05 12:41:57.615051
,Branch 3,Bangalore,469.6,Failed,Failed,2025-04-07 08:57:07.573797
T612050,Branch 3,Bangalore,1954.23,Withdrawal,Success,2025-04-05 19:54:23.950200
T983213,,Bangalore,4397.35,Withdrawal,Success,2025-04-06 16:00:01.764912
T653723,Branch 3,Bangalore,4024.21,Transfer,Failed,2025-04-03 21:41:47.027494
T355210,Branch 3,Bangalore,4945.13,Transfer,Success,2025-04-06 02:40:51.205633
T768360,Branch 3,Bangalore,,Withdrawal,Failed,2025-04-04 13:45:03.175327
T238576,Branch 3,Bangalore,2854.44,Transfer,Failed,2025-04-03 03:48:50.414325
T720827,Branch 3,Bangalore,4542.75,Transfer,Success,2025-04-04 14:25:58.653908
T530945,Branch 3,Bangalore,,Deposit,Success,2025-04-04 19:02:36.135277
T698775,Branch 3,Bangalore,866.73,Deposit,Failed,2025-04-03 16:10:03.327193
T677291,Branch 3,Bangalore,3252.97,,,2025-04-05 19:50:28.291780
T626855,Branch 3,Bangalore,706.67,Transfer,Failed,2025-04-06 16:41:23.184164
T131705,Branch 3,Bangalore,3788.98,Transfer,Success,2025-04-01 18:53:06.098669
T424740,Branch 3,Bangalore,668.21,Transfer,Failed,2025-04-04 18:09:55.550219
T426601,Branch 3,Bangalore,4019.06,Deposit,,2025-04-06 02:28:38.049949
,Branch 3,Bangalore,3161.72,Transfer,Success,2025-04-07 21:04:45.669279
,Branch 3,Bangalore,3758.78,Deposit,Success,2025-04-05 01:46:45.440994
T351885,Branch 3,Bangalore,480.15,Transfer,Success,2025-04-03 05:24:19.977361
,Branch 3,Bangalore,1187.24,Transfer,Failed,2025-04-04 21:42:21.660458
T550417,Branch 3,Bangalore,356.35,Withdrawal,Success,2025-04-01 12:12:22.945293
T646334,Branch 3,Bangalore,,Deposit,Success,2025-04-01 01:36:14.420591
T903047,Branch 3,Bangalore,4725.77,Failed,Failed,2025-04-03 05:26:42.958583
T109920,Branch 3,Bangalore,,,,2025-04-06 05:11:43.773731
T262117,Branch 3,Bangalore,1632.9,Transfer,Failed,2025-04-05 22:15:51.018194
T291705,Branch 3,Bangalore,2737.91,Deposit,Success,2025-04-01 10:21:32.341752
T122088,Branch 3,Bangalore,2653.89,Withdrawal,Failed,2025-04-07 23:26:56.847732
T641787,Branch 3,Bangalore,3878.99,Withdrawal,Success,2025-04-07 06:16:53.217290
T776637,Branch 3,Bangalore,2987.85,Transfer,Success,2025-04-04 07:38:24.000884
T856307,Branch 3,Bangalore,1740.06,Transfer,Success,2025-04-01 08:27:38.767249
T410579,Branch 3,Bangalore,1260.26,Deposit,Success,2025-04-05 02:24:38.175338
T334393,,Bangalore,3517.69,Deposit,Failed,2025-04-01 13:27:22.373259
T904828,Branch 3,Bangalore,1192.3,Transfer,Success,2025-04-04 01:47:08.623697
T883625,Branch 3,Bangalore,4436.65,Failed,Success,2025-04-05 08:09:59.658470
T535670,Branch 3,Bangalore,1016.84,Transfer,Failed,
T664878,Branch 3,Bangalore,4551.23,Deposit,Success,2025-04-02 13:37:20.921450
T203812,Branch 3,Bangalore,691.82,,Success,2025-04-03 15:49:36.653220
T735065,Branch 3,Bangalore,3645.75,Deposit,Failed,2025-04-03 09:55:17.333933
T677185,Branch 3,Bangalore,2009.1,Withdrawal,Failed,2025-04-07 21:12:51.142963
T483247,Branch 3,Bangalore,2657.39,Deposit,Failed,2025-04-03 23:11:54.691535
T296405,Branch 3,Bangalore,2692.77,Failed,Failed,2025-04-04 14:39:27.122000
T781064,Branch 3,Bangalore,2142.98,Transfer,Success,2025-04-07 18:00:44.800014
T465740,Branch 3,Bangalore,1105.85,Withdrawal,Failed,2025-04-05 11:21:07.834561
T135593,Branch 3,Bangalore,1576.0,,Success,2025-04-07 23:06:39.860652
T984580,Branch 3,Bangalore,,Failed,Success,2025-04-01 17:31:44.682959
T615816,Branch 3,Bangalore,3970.34,Withdrawal,Success,2025-04-03 02:31:12.741590
,Branch 3,Bangalore,1967.85,Withdrawal,Success,
T401431,Branch 3,Bangalore,3362.97,Transfer,Success,2025-04-05 00:47:33.941871
,Branch 3,Bangalore,1549.59,Withdrawal,,
T243433,Branch 3,Bangalore,1738.13,Failed,Failed,2025-04-03 01:19:00.798759
T484589,Branch 3,Bangalore,2976.15,Transfer,Failed,2025-04-02 09:32:38.889331
T283389,Branch 3,Bangalore,2448.02,Transfer,Failed,2025-04-03 05:31:12.483019
T516391,,Bangalore,,Failed,Success,2025-04-03 19:57:16.708745
T615940,Branch 3,Bangalore,3635.37,Failed,Success,2025-04-07 08:51:43.241663
T977830,Branch 3,Bangalore,2979.89,Deposit,Success,2025-04-04 09:10:38.932473
T256644,Branch 3,Bangalore,,,Success,2025-04-04 22:19:03.196339
T123064,Branch 3,Bangalore,2377.19,,Success,2025-04-03 05:15:43.950584
T784553,Branch 3,Bangalore,2896.33,Failed,Failed,2025-04-07 20:42:45.139762
T829990,Branch 3,Bangalore,4839.25,Transfer,Failed,2025-04-04 05:39:48.074430
T935290,Branch 3,,4662.77,Transfer,Failed,2025-04-06 18:54:25.289410
T365026,Branch 3,Bangalore,1566.22,Withdrawal,Success,2025-04-07 07:55:40.383789
T761790,Branch 3,Bangalore,383.03,,Success,2025-04-03 04:43:17.696873
T463806,Branch 3,Bangalore,4346.25,Deposit,Success,2025-04-07 16:06:21.768543
,Branch 3,Bangalore,4710.79,Failed,Success,2025-04-07 10:07:08.320176
T197724,,Bangalore,1618.13,Deposit,Success,2025-04-03 07:00:04.070580
T944332,Branch 3,Bangalore,,Transfer,Failed,2025-04-03 15:14:50.076386
T690989,Branch 3,Bangalore,2421.26,Withdrawal,Success,2025-04-04 17:10:35.286361
T534934,Branch 3,Bangalore,3736.56,Deposit,Failed,2025-04-05 07:04:31.769538
T138614,,Bangalore,3063.03,Deposit,Failed,2025-04-03 00:45:13.792198
T998095,Branch 3,Bangalore,2539.83,Transfer,Failed,2025-04-06 16:27:27.886998
T463433,Branch 3,Bangalore,1697.84,Failed,Failed,2025-04-06 20:35:35.367727
,Branch 3,Bangalore,1938.62,Withdrawal,Success,2025-04-06 01:05:02.768874
T637786,Branch 3,Bangalore,985.06,Withdrawal,Success,2025-04-02 16:56:34.719029
T470479,Branch 3,Bangalore,1943.59,Deposit,Success,2025-04-06 04:26:18.037642
T969213,Branch 3,Bangalore,2220.05,Deposit,Failed,2025-04-03 21:44:10.214116
T399638,Branch 3,Bangalore,4273.84,Transfer,,2025-04-03 23:36:28.384064
T710544,Branch 3,Bangalore,,Transfer,Failed,2025-04-06 05:32:56.676853
,Branch 3,Bangalore,3571.18,Transfer,Failed,2025-04-02 14:39:35.315429
T730769,Branch 3,Bangalore,3245.03,Deposit,Success,2025-04-06 11:42:44.940315
T637165,Branch 3,Bangalore,920.21,Deposit,,2025-04-04 16:32:09.670160
T823978,Branch 3,Bangalore,1126.96,Withdrawal,Failed,2025-04-03 10:02:20.730523
T791994,Branch 3,Bangalore,2675.08,Transfer,Success,2025-04-03 22:53:45.132490
T734893,Branch 3,Bangalore,2848.51,Transfer,Failed,2025-04-07 09:02:12.238982
T805687,Branch 3,Bangalore,1004.5,Deposit,Failed,2025-04-04 07:36:47.092606
T472082,Branch 3,Bangalore,2532.69,Failed,Success,2025-04-07 20:33:55.059880
T272851,Branch 3,Bangalore,2387.56,Withdrawal,Success,2025-04-07 19:50:21.577363
T101724,Branch 3,Bangalore,3557.26,Deposit,Failed,2025-04-07 04:15:50.705278
T448082,Branch 3,Bangalore,4802.38,,Success,2025-04-04 08:52:12.772481
T825229,Branch 3,Bangalore,,Failed,Success,2025-04-01 08:06:08.829231
T109885,Branch 3,Bangalore,4883.96,Withdrawal,Failed,2025-04-06 06:18:49.020588
T840045,Branch 3,Bangalore,3703.42,Failed,Success,2025-04-01 03:15:37.392371
T446156,Branch 3,Bangalore,968.84,Deposit,Failed,2025-04-03 09:31:55.057428
T930137,,Bangalore,348.56,Withdrawal,Failed,
T778382,,Bangalore,3607.85,Failed,Failed,2025-04-05 19:09:44.901532
,Branch 3,Bangalore,482.91,Transfer,Success,2025-04-04 03:15:16.002287
T912308,Branch 3,,1048.61,Withdrawal,Success,2025-04-03 18:47:17.606787
T498517,Branch 3,Bangalore,4429.87,Withdrawal,Success,2025-04-03 18:36:29.016058
T944785,Branch 3,Bangalore,4990.94,Failed,Success,2025-04-02 01:53:40.745014
,Branch 3,Bangalore,3140.28,Failed,Failed,2025-04-07 14:16:17.536193
T724142,Branch 3,Bangalore,270.58,Withdrawal,Failed,2025-04-03 07:05:17.510993
T849755,Branch 3,Bangalore,2169.25,Withdrawal,Failed,2025-04-05 11:34:57.092374
T635949,Branch 3,Bangalore,3267.98,Deposit,Success,2025-04-01 21:58:46.488175
T221932,,Bangalore,2156.71,Transfer,Failed,2025-04-07 03:24:31.373720
,Branch 3,Bangalore,2966.84,,,2025-04-06 00:16:52.918180
T244199,Branch 3,Bangalore,4821.56,Transfer,Failed,2025-04-07 08:08:37.403301
,Branch 3,Bangalore,1452.23,,Failed,2025-04-04 01:07:24.722908
T347226,Branch 3,Bangalore,4050.07,Withdrawal,Failed,2025-04-01 22:12:24.080416
T981915,Branch 3,Bangalore,4664.65,Transfer,Success,2025-04-02 14:09:59.117672
T332934,Branch 3,Bangalore,4273.46,Failed,Success,2025-04-02 04:47:34.300031
T851514,Branch 3,Bangalore,1592.93,Failed,Failed,2025-04-06 15:27:40.404427
T750826,Branch 3,Bangalore,,Deposit,Failed,2025-04-05 15:09:24.604327
T449878,Branch 3,Bangalore,4312.32,Deposit,Failed,2025-04-01 20:43:23.879922
T645685,Branch 3,Bangalore,4968.36,Deposit,Failed,2025-04-02 03:15:46.087340
T898770,Branch 3,Bangalore,3229.0,Failed,Success,2025-04-04 16:54:27.967101
T876382,Branch 3,Bangalore,2856.88,Withdrawal,,
T979149,Branch 3,Bangalore,166.9,,Success,2025-04-01 14:06:20.192954
T775915,,Bangalore,767.5,Transfer,Failed,2025-04-02 11:48:26.236846
T574936,Branch 3,Bangalore,1494.28,Transfer,Success,2025-04-01 15:08:47.339825
T263516,Branch 3,Bangalore,2682.64,Failed,Success,2025-04-06 14:34:56.851810
T378468,Branch 3,Bangalore,2429.41,Failed,Success,
T593223,,Bangalore,734.64,Failed,Failed,2025-04-02 18:04:21.879602
T994570,Branch 3,Bangalore,1063.54,Deposit,Success,2025-04-05 06:03:17.951101
T602875,Branch 3,Bangalore,,Failed,Failed,2025-04-02 11:03:09.972411
T579964,Branch 3,Bangalore,114.48,Deposit,Success,2025-04-06 03:22:38.141968
T257913,Branch 3,Bangalore,3470.86,Transfer,Success,2025-04-05 01:59:09.250641
T848895,Branch 3,Bangalore,4184.03,Transfer,,2025-04-01 21:05:03.094113
T663748,Branch 3,Bangalore,3087.23,Failed,Failed,2025-04-04 06:54:52.030948
T727020,Branch 3,Bangalore,4234.08,Transfer,,2025-04-06 13:07:22.139988
,Branch 3,Bangalore,3529.52,Withdrawal,Success,2025-04-01 03:58:24.351429
T977921,Branch 3,Bangalore,2052.53,Withdrawal,Failed,2025-04-06 11:59:50.012756
T942817,Branch 3,Bangalore,3482.56,,Success,2025-04-05 23:13:56.204318
T412870,Branch 3,Bangalore,612.89,Transfer,Success,2025-04-01 11:00:20.064670
,Branch 3,Bangalore,2049.19,Withdrawal,Success,2025-04-07 18:45:32.890607
T934080,Branch 3,Bangalore,3662.12,Transfer,Failed,2025-04-01 20:44:16.785858
T148163,Branch 3,Bangalore,3633.1,Deposit,Success,2025-04-07 06:55:29.990808
T424747,Branch 3,Bangalore,3560.16,Deposit,Success,2025-04-07 00:04:18.091277
T770900,Branch 3,Bangalore,2245.3,Deposit,Success,2025-04-06 01:46:38.523798
T453776,Branch 3,Bangalore,2770.59,Transfer,Success,2025-04-03 18:55:45.899934
T472573,Branch 3,Bangalore,3565.8,Withdrawal,Success,2025-04-05 12:39:54.942355
T523214,Branch 3,Bangalore,1755.61,Transfer,Success,2025-04-07 08:28:41.512817
T412472,Branch 3,Bangalore,1738.44,Withdrawal,Failed,2025-04-07 07:52:41.436200
,Branch 3,Bangalore,634.18,Failed,Success,2025-04-05 06:53:57.730907
T863924,Branch 3,Bangalore,2392.27,Withdrawal,Success,
T951010,Branch 3,Bangalore,3777.64,Deposit,Failed,2025-04-06 18:09:32.832944
T515170,Branch 3,Bangalore,3813.85,Failed,,2025-04-06 09:08:44.153501
T173325,Branch 3,Bangalore,4990.64,Deposit,Success,2025-04-05 08:32:50.339689
T375120,Branch 3,Bangalore,3514.26,Withdrawal,Failed,2025-04-07 10:53:15.708479
T479223,Branch 3,Bangalore,3802.66,Deposit,Failed,2025-04-05 18:56:07.938585
T703695,Branch 3,Bangalore,3658.99,Failed,Failed,2025-04-04 17:38:27.608135
T855888,,Bangalore,1684.94,Failed,Failed,2025-04-01 21:13:10.246278
T745203,Branch 3,Bangalore,3797.58,Failed,Failed,2025-04-06 17:52:25.501939
T518248,Branch 3,Bangalore,3509.04,Withdrawal,Failed,2025-04-05 12:23:46.953929
T845250,Branch 3,Bangalore,2012.03,Withdrawal,Failed,2025-04-04 23:55:25.928896
T479344,,Bangalore,3838.85,Failed,Success,2025-04-07 17:27:22.971218
T281481,Branch 3,Bangalore,4031.52,Failed,Failed,2025-04-03 14:36:39.738192
T490089,Branch 3,Bangalore,3041.56,Deposit,,2025-04-07 06:11:12.495904
T474072,Branch 3,Bangalore,277.96,Transfer,Success,2025-04-07 22:33:34.413808
T228482,Branch 3,Bangalore,,Transfer,Failed,2025-04-01 12:11:45.053889
T610088,Branch 3,Bangalore,2061.82,Transfer,Failed,2025-04-03 15:50:13.357418
T861194,Branch 3,Bangalore,4019.35,,Failed,2025-04-01 06:05:56.840481
T141923,Branch 3,Bangalore,581.41,Withdrawal,Success,2025-04-07 02:38:33.585709
T508602,Branch 3,Bangalore,3366.0,Deposit,Success,2025-04-03 06:46:33.125628
T555565,Branch 3,Bangalore,3937.32,Failed,Failed,2025-04-02 23:36:51.474137
T134882,Branch 3,Bangalore,3981.84,Failed,Success,2025-04-06 21:57:52.837819
T796453,Branch 3,Bangalore,2693.59,Failed,Failed,2025-04-07 15:53:22.992698
T294510,Branch 3,Bangalore,1841.81,Failed,Failed,2025-04-01 07:44:38.268050
T711519,Branch 3,Bangalore,1080.57,,Success,2025-04-07 03:14:15.480403
T135701,,Bangalore,762.62,Transfer,Success,2025-04-06 11:42:45.545928
T494285,Branch 3,Bangalore,894.02,Failed,Failed,2025-04-01 09:24:03.155401
,Branch 3,Bangalore,1067.32,Failed,Failed,2025-04-05 22:45:31.191217
T153299,Branch 3,Bangalore,586.63,Failed,Success,2025-04-04 21:33:10.052953
T253084,Branch 3,Bangalore,,Deposit,Success,2025-04-01 02:00:24.869070
T539608,,Bangalore,536.38,Transfer,Failed,2025-04-05 20:50:17.525489
T177502,Branch 3,Bangalore,539.31,,Failed,2025-04-06 09:53:26.752606
T597600,Branch 3,Bangalore,1916.74,,Failed,2025-04-07 17:11:48.631780
T208114,Branch 3,Bangalore,3607.43,Failed,Success,2025-04-04 16:40:30.438066
T914740,Branch 3,Bangalore,2101.56,Withdrawal,Failed,2025-04-04 15:32:27.447897
T479398,,Bangalore,3172.36,Transfer,Failed,2025-04-05 20:50:51.393987
T419654,,Bangalore,2201.03,Withdrawal,Failed,2025-04-07 22:40:19.233500
T403008,,Bangalore,1452.88,Withdrawal,Failed,2025-04-07 07:58:16.944286
T730371,Branch 3,Bangalore,2688.95,,Failed,2025-04-02 21:47:11.783208
T635741,Branch 3,Bangalore,,,Success,2025-04-04 01:57:52.879904
T674753,Branch 3,Bangalore,1790.59,Failed,Success,2025-04-02 08:11:49.689483
T944434,Branch 3,Bangalore,1839.96,Withdrawal,Success,2025-04-04 13:09:28.382577
T909697,Branch 3,Bangalore,4871.16,Deposit,Failed,2025-04-07 05:33:31.869385
T509000,Branch 3,Bangalore,3797.46,Failed,Success,2025-04-02 21:43:36.237900
T217650,Branch 3,Bangalore,,Transfer,Failed,2025-04-05 16:07:03.935425
T366322,Branch 3,Bangalore,986.16,Deposit,Failed,2025-04-04 03:28:58.402570
T776332,Branch 3,Bangalore,4635.86,,Failed,2025-04-04 01:40:23.328090
T158150,Branch 3,Bangalore,115.48,Transfer,Failed,2025-04-02 01:24:03.486359
T267362,,Bangalore,885.22,Deposit,Success,2025-04-07 11:05:31.324305
,Branch 3,Bangalore,2274.24,Deposit,Success,2025-04-04 05:20:50.018051
T229224,Branch 3,Bangalore,3784.39,Failed,Failed,2025-04-05 09:42:47.487557
T817829,Branch 3,Bangalore,2879.9,Deposit,Failed,2025-04-01 13:56:35.405906
T157294,Branch 3,Bangalore,367.55,Transfer,Success,2025-04-06 07:50:51.295290
T821641,Branch 3,Bangalore,1214.57,Failed,Failed,2025-04-01 12:32:15.009703
T486018,Branch 3,Bangalore,403.38,Transfer,Failed,2025-04-02 22:41:39.398241
,Branch 3,Bangalore,646.05,Transfer,Failed,2025-04-02 00:24:43.756629
T727127,Branch 3,Bangalore,2815.42,Failed,Success,2025-04-05 15:21:35.832753
T538725,Branch 3,Bangalore,3822.84,Withdrawal,Success,2025-04-03 21:32:47.943435
T219068,Branch 3,Bangalore,1725.83,Transfer,Failed,
T224148,Branch 3,Bangalore,1391.03,Transfer,Failed,2025-04-01 06:58:44.321447
T469113,Branch 3,Bangalore,1740.35,Failed,Success,2025-04-02 01:51:28.228964
T363871,Branch 3,Bangalore,,Deposit,Failed,2025-04-01 11:26:34.151885
T931919,Branch 3,Bangalore,3370.77,Deposit,Success,2025-04-02 20:40:19.033072
T677947,Branch 3,Bangalore,553.8,Withdrawal,Success,2025-04-05 06:21:25.007176
T476513,Branch 3,Bangalore,2421.24,Deposit,Failed,2025-04-04 23:12:15.727363
T821707,Branch 3,Bangalore,4934.18,Withdrawal,Failed,2025-04-07 02:22:04.164551
T435424,Branch 3,Bangalore,1943.21,Deposit,Success,
T547488,Branch 3,Bangalore,1409.5,Withdrawal,Failed,2025-04-07 22:21:02.538283
T420558,Branch 3,Bangalore,2587.2,Failed,Failed,2025-04-05 05:14:21.414809
T501689,Branch 3,Bangalore,4388.08,Deposit,Failed,2025-04-03 08:48:13.192364
T949571,Branch 3,Bangalore,2862.02,Transfer,Failed,2025-04-07 15:20:00.810894
T860802,Branch 3,Bangalore,4853.84,Withdrawal,Success,2025-04-06 12:04:55.359163
T251640,Branch 3,Bangalore,3220.67,,Failed,2025-04-03 08:46:39.259620
T380299,Branch 3,Bangalore,1566.85,Withdrawal,Success,2025-04-07 01:45:33.648946
T793773,Branch 3,Bangalore,4468.61,Failed,Success,2025-04-04 19:38:00.662150
T327144,Branch 3,Bangalore,1784.61,Transfer,Failed,2025-04-03 18:53:41.823121
T143061,Branch 3,Bangalore,1702.37,Deposit,Failed,2025-04-02 17:17:36.376876
T769483,Branch 3,Bangalore,3867.39,Withdrawal,Failed,2025-04-05 03:01:03.628631
T434601,Branch 3,Bangalore,2598.11,Deposit,Success,2025-04-07 23:18:58.656396
T128755,Branch 3,Bangalore,3681.53,Withdrawal,Failed,2025-04-02 12:17:44.243401
T472807,Branch 3,Bangalore,2601.51,Failed,Failed,2025-04-03 05:05:49.066937
T717821,Branch 3,Bangalore,1277.72,Withdrawal,Failed,2025-04-01 23:36:38.102898
T602579,Branch 3,Bangalore,2085.37,Deposit,Success,2025-04-03 05:33:20.696770
,Branch 3,Bangalore,3364.27,,Failed,2025-04-07 19:48:02.856512
,Branch 3,Bangalore,4289.88,Deposit,Failed,2025-04-03 10:21:41.339114
T956129,Branch 3,Bangalore,1071.29,Transfer,Failed,2025-04-01 12:53:16.964865
T190379,Branch 3,Bangalore,2223.85,Deposit,Success,2025-04-03 06:21:19.300981
T675400,Branch 3,Bangalore,870.91,Deposit,Success,2025-04-02 23:09:57.685234
T957080,,Bangalore,615.11,Deposit,Success,2025-04-05 02:53:40.829465
T602905,Branch 3,Bangalore,4666.57,Transfer,Failed,2025-04-07 01:02:31.072160
T464543,Branch 3,Bangalore,403.79,Deposit,Failed,2025-04-07 04:22:36.825610
T807827,Branch 3,Bangalore,2981.3,Failed,Failed,2025-04-07 01:22:05.995071
T124282,Branch 3,Bangalore,4613.55,Withdrawal,Success,2025-04-02 09:05:17.685871
T653651,Branch 3,Bangalore,2811.52,Deposit,Success,2025-04-03 06:35:03.031637
T943470,Branch 3,Bangalore,1887.86,Deposit,Success,2025-04-03 05:16:43.358584
T241989,Branch 3,Bangalore,3198.09,Deposit,Success,2025-04-03 20:17:27.930421
T424276,,Bangalore,4295.74,Transfer,Failed,2025-04-03 23:07:27.781428
,Branch 3,Bangalore,765.32,Deposit,Failed,2025-04-01 05:26:44.785890
T287146,Branch 3,Bangalore,2246.35,Withdrawal,Failed,2025-04-06 16:52:31.290153
T464513,Branch 3,Bangalore,4066.57,Failed,Failed,2025-04-06 19:25:45.041678
T740512,Branch 3,Bangalore,2192.54,Transfer,Failed,2025-04-07 14:14:45.416998
T163169,Branch 3,Bangalore,919.64,Withdrawal,Success,2025-04-05 06:16:08.662772
T879637,Branch 3,Bangalore,3405.49,Withdrawal,Success,2025-04-02 09:38:08.984902
T405846,Branch 3,Bangalore,3603.84,,Success,2025-04-03 17:00:24.509720
T956975,Branch 3,Bangalore,3870.23,Failed,Success,2025-04-04 15:20:04.360868
T129242,Branch 3,Bangalore,324.97,,Failed,2025-04-03 11:47:20.960314
