txn_id,branch,city,amount,transaction_type,status,timestamp
,,Delhi,4092.71,Withdrawal,Success,2025-04-03 15:40:14.478795
T839704,,Delhi,223.61,Deposit,Success,2025-04-01 01:37:01.857236
T606905,Branch 3,Delhi,3949.52,Deposit,Success,2025-04-04 18:15:03.701151
T877588,Branch 3,Delhi,1193.47,Transfer,Success,2025-04-02 08:10:44.644894
T615185,Branch 3,Delhi,1702.04,Failed,Failed,2025-04-03 06:45:55.363029
T704381,Branch 3,Delhi,2712.47,Transfer,Success,2025-04-07 05:53:09.826321
T812705,Branch 3,Delhi,3340.77,Transfer,Failed,2025-04-07 10:43:51.670870
,Branch 3,Delhi,1922.66,Deposit,Success,2025-04-04 01:16:47.413474
T784546,Branch 3,Delhi,1074.36,Deposit,Success,2025-04-05 11:33:07.686944
T486852,Branch 3,Delhi,4890.85,Withdrawal,Failed,2025-04-06 02:38:34.134945
T815847,Branch 3,Delhi,2578.68,Withdrawal,Success,2025-04-02 11:03:08.298374
T682529,Branch 3,Delhi,1877.2,Withdrawal,Success,2025-04-06 01:50:15.622982
T947111,Branch 3,Delhi,748.32,Failed,Success,2025-04-03 16:28:16.451388
T452780,Branch 3,Delhi,3793.88,Transfer,Success,2025-04-05 03:40:23.162742
T363086,Branch 3,Delhi,3747.16,,Failed,2025-04-06 04:12:53.327779
T283334,Branch 3,,4888.39,Deposit,,2025-04-03 11:48:50.701373
T790949,,Delhi,1338.02,Withdrawal,,2025-04-03 07:56:37.963077
T419771,Branch 3,Delhi,1650.87,Failed,,2025-04-06 08:52:42.135721
T240819,Branch 3,Delhi,3334.41,Withdrawal,Success,2025-04-02 10:31:29.667096
T279453,Branch 3,Delhi,2518.44,Failed,Failed,2025-04-04 05:55:46.074531
T539133,Branch 3,Delhi,2450.61,Deposit,Success,2025-04-01 23:57:31.586995
T483931,Branch 3,Delhi,2902.08,Withdrawal,Failed,2025-04-02 13:45:24.714440
T391336,Branch 3,Delhi,1913.35,Deposit,Success,2025-04-06 22:10:52.363765
T377430,Branch 3,Delhi,1325.23,Transfer,Failed,2025-04-02 17:28:22.272790
T908340,Branch 3,Delhi,2268.41,Deposit,Failed,2025-04-02 22:35:59.680471
T478471,Branch 3,Delhi,3137.29,Failed,Success,2025-04-05 21:58:37.983239
T978852,Branch 3,Delhi,2800.95,Failed,Failed,2025-04-04 12:28:59.548380
T422552,Branch 3,Delhi,1536.12,Deposit,Failed,2025-04-02 11:08:46.819443
T315705,Branch 3,Delhi,,Deposit,Success,2025-04-07 21:47:10.344279
T672768,Branch 3,Delhi,301.56,Failed,Failed,2025-04-07 09:15:42.467494
T912828,Branch 3,Delhi,2824.26,Deposit,Success,2025-04-04 04:27:00.883041
T842747,Branch 3,Delhi,3083.22,Transfer,Success,2025-04-01 10:28:32.924934
T501038,Branch 3,Delhi,1475.23,Transfer,Failed,2025-04-04 20:57:17.815188
T567547,Branch 3,Delhi,2316.84,Failed,Success,2025-04-05 22:06:50.624345
T322183,Branch 3,Delhi,4933.82,Transfer,Failed,2025-04-03 06:46:05.025031
T254288,Branch 3,Delhi,1643.82,,Failed,2025-04-04 21:50:39.673480
T907876,Branch 3,Delhi,2342.56,Withdrawal,Success,2025-04-03 03:35:55.438028
T808104,,Delhi,605.98,Transfer,Success,2025-04-07 13:28:05.546335
,,Delhi,4046.2,,Success,2025-04-01 01:59:23.121843
T212682,Branch 3,Delhi,3219.58,,Failed,2025-04-04 18:31:42.793039
T178334,Branch 3,Delhi,720.6,,Success,2025-04-04 13:30:15.485340
T404681,Branch 3,Delhi,1708.07,Withdrawal,Success,2025-04-07 17:44:11.403089
,Branch 3,Delhi,4515.18,Failed,Success,2025-04-02 06:04:28.852446
T190926,Branch 3,Delhi,1592.73,Withdrawal,Failed,2025-04-07 21:49:12.806882
T983550,Branch 3,Delhi,4641.32,Deposit,Success,2025-04-03 21:26:23.318409
T472715,Branch 3,Delhi,,Deposit,Success,2025-04-02 21:21:56.762023
T890433,Branch 3,Delhi,2927.12,Deposit,,2025-04-03 23:46:54.024633
T518564,Branch 3,Delhi,1733.9,,Success,2025-04-03 05:12:40.230204
T948098,Branch 3,Delhi,,Deposit,Success,2025-04-03 09:48:30.643729
T929783,Branch 3,Delhi,3515.54,Failed,Failed,
T239130,Branch 3,Delhi,630.99,Transfer,,2025-04-05 19:10:46.696836
T315725,Branch 3,Delhi,3346.1,Withdrawal,,2025-04-06 22:51:39.160904
,Branch 3,Delhi,3642.53,Withdrawal,Success,2025-04-05 10:58:18.274047
T581864,Branch 3,Delhi,2632.89,Deposit,Failed,2025-04-06 09:54:28.322924
T959233,Branch 3,Delhi,1566.09,Withdrawal,Failed,
T104490,Branch 3,,981.04,Withdrawal,Success,2025-04-06 21:18:33.142938
T546791,Branch 3,Delhi,1391.34,Failed,,2025-04-06 15:02:12.564185
T299101,Branch 3,Delhi,2027.88,Failed,Failed,2025-04-05 08:00:00.481219
T622921,Branch 3,Delhi,4433.58,Failed,Failed,2025-04-06 09:22:26.464267
T551163,Branch 3,Delhi,3766.16,Withdrawal,Failed,2025-04-05 05:29:50.808589
T875940,Branch 3,Delhi,2300.48,Transfer,Success,2025-04-03 02:52:05.335846
T539451,Branch 3,Delhi,319.77,Transfer,Success,2025-04-07 05:00:19.909008
T882002,Branch 3,Delhi,896.37,Withdrawal,Failed,2025-04-01 00:54:30.830685
T380350,Branch 3,Delhi,2515.73,Withdrawal,Failed,2025-04-02 10:25:32.258024
T419425,Branch 3,Delhi,4334.03,Transfer,Failed,2025-04-01 14:32:47.394543
T693417,Branch 3,Delhi,,Transfer,Failed,
T435753,Branch 3,Delhi,,Withdrawal,Success,2025-04-01 22:22:45.785895
T420844,Branch 3,Delhi,1368.15,Withdrawal,Failed,2025-04-04 12:56:56.071585
T931994,,Delhi,251.06,,Failed,2025-04-06 05:45:07.331751
T290327,Branch 3,Delhi,4237.93,,Failed,2025-04-01 12:12:46.645805
T451347,Branch 3,Delhi,3117.37,Failed,Success,2025-04-07 21:11:11.644872
T865349,Branch 3,Delhi,3535.55,Transfer,Failed,2025-04-03 02:03:47.838708
T295669,Branch 3,Delhi,2202.55,Transfer,Failed,2025-04-07 08:15:13.955748
,Branch 3,Delhi,1756.11,Deposit,Success,2025-04-06 13:13:37.192962
T464413,Branch 3,Delhi,2613.79,Deposit,Failed,2025-04-05 02:06:26.993691
T471690,Branch 3,Delhi,1914.32,Failed,Success,2025-04-03 13:14:25.473155
T962907,Branch 3,Delhi,1312.08,Deposit,Success,2025-04-02 05:46:38.210259
T333032,Branch 3,Delhi,2662.99,Deposit,Success,2025-04-07 16:32:58.370641
T544928,Branch 3,Delhi,2095.66,Transfer,Failed,2025-04-07 11:09:13.221508
T953866,Branch 3,Delhi,4832.17,Transfer,Success,2025-04-03 06:32:35.366142
T939523,Branch 3,Delhi,4130.5,Withdrawal,Failed,2025-04-06 04:29:42.769131
,Branch 3,Delhi,4240.89,Withdrawal,Success,2025-04-04 11:10:12.812402
T935568,Branch 3,Delhi,4732.41,Withdrawal,Failed,2025-04-02 03:28:36.987996
T569568,Branch 3,Delhi,1594.02,,Failed,2025-04-02 15:51:37.887585
T315795,Branch 3,Delhi,437.41,Withdrawal,Success,2025-04-05 00:23:13.813952
T727035,Branch 3,Delhi,,Failed,Failed,2025-04-02 20:26:42.015999
,Branch 3,Delhi,4669.59,,Success,2025-04-01 21:11:58.617781
T617648,Branch 3,Delhi,1399.47,Deposit,Success,2025-04-07 01:43:35.100223
T217255,Branch 3,Delhi,1581.15,Transfer,Failed,2025-04-05 22:06:01.318220
T343168,,Delhi,3818.86,Deposit,Failed,2025-04-04 05:53:12.896647
T325366,Branch 3,Delhi,1377.76,Transfer,Failed,
,Branch 3,Delhi,2423.92,Failed,Success,2025-04-07 02:04:17.852778
T797030,Branch 3,Delhi,1995.19,Transfer,Success,2025-04-02 11:17:01.154542
T487201,Branch 3,Delhi,4828.68,,Success,2025-04-04 21:50:05.907551
T695044,Branch 3,Delhi,,Deposit,Success,2025-04-01 14:58:04.562290
T486813,Branch 3,Delhi,464.5,Deposit,Failed,
T504677,,Delhi,485.34,Deposit,Failed,2025-04-05 00:11:01.144399
T555839,Branch 3,Delhi,2904.37,Withdrawal,Failed,2025-04-04 20:34:48.998046
T552537,Branch 3,Delhi,3884.78,Deposit,Failed,2025-04-05 03:48:42.075582
T476619,Branch 3,Delhi,2109.75,Transfer,Success,2025-04-06 04:39:29.200977
T394184,Branch 3,Delhi,4952.8,Withdrawal,Success,2025-04-06 08:09:54.298793
T458952,Branch 3,Delhi,3031.46,Withdrawal,Failed,2025-04-06 03:41:54.665965
T599093,Branch 3,Delhi,2192.48,Failed,Success,2025-04-01 12:21:08.378698
T192297,,Delhi,184.91,Transfer,Success,2025-04-06 17:10:34.065642
T347160,Branch 3,Delhi,1622.21,Transfer,Failed,2025-04-02 06:15:04.836875
,Branch 3,Delhi,4616.88,Transfer,Failed,2025-04-02 21:29:46.738092
T463717,Branch 3,Delhi,1003.56,Failed,Success,2025-04-01 06:32:06.470570
T350023,Branch 3,Delhi,2262.99,Deposit,Success,2025-04-06 06:26:22.432195
T787041,Branch 3,Delhi,2217.89,,Success,2025-04-01 16:05:44.397453
T390066,Branch 3,Delhi,2357.94,,Failed,2025-04-02 03:45:13.798552
T998526,Branch 3,Delhi,1859.08,Transfer,Failed,2025-04-07 12:11:32.563231
T558247,Branch 3,Delhi,3733.07,Deposit,Success,2025-04-03 00:29:09.198016
T423042,Branch 3,Delhi,3062.34,Transfer,Failed,2025-04-06 08:37:52.905478
T150223,Branch 3,Delhi,4834.77,Deposit,Failed,2025-04-06 17:19:04.042341
T413441,Branch 3,Delhi,,Failed,Success,2025-04-01 07:39:41.944803
,Branch 3,Delhi,359.64,Withdrawal,Failed,2025-04-04 00:19:26.753722
T882753,Branch 3,Delhi,1476.19,,Failed,2025-04-01 10:57:33.042416
T113869,Branch 3,Delhi,641.47,Withdrawal,Success,
T949610,Branch 3,Delhi,2351.82,,Failed,2025-04-02 01:43:37.156696
T924627,Branch 3,Delhi,542.3,Withdrawal,Failed,2025-04-04 22:29:14.035904
T516173,Branch 3,Delhi,526.61,Deposit,Success,2025-04-04 20:12:47.170961
T535832,Branch 3,Delhi,3673.08,Failed,Failed,2025-04-07 09:43:03.099116
T133006,Branch 3,Delhi,4470.27,Transfer,Failed,2025-04-03 05:05:15.384820
T143412,Branch 3,Delhi,4374.15,Withdrawal,Failed,2025-04-07 18:59:46.763693
,Branch 3,Delhi,1671.92,,Success,2025-04-07 05:48:58.947627
T175321,Branch 3,Delhi,2191.82,Failed,Success,2025-04-03 02:30:15.883426
,Branch 3,Delhi,1926.31,Failed,Failed,2025-04-03 21:08:05.112383
T790817,Branch 3,Delhi,,Transfer,Success,2025-04-04 14:26:56.047523
T762375,Branch 3,Delhi,3070.87,Withdrawal,Success,2025-04-07 04:44:30.564806
T116602,Branch 3,Delhi,2478.13,Transfer,Success,2025-04-06 02:41:26.813513
T883129,Branch 3,Delhi,2251.79,Deposit,Success,2025-04-01 18:01:01.520537
T268678,Branch 3,Delhi,2143.08,Transfer,Failed,2025-04-01 10:39:46.890895
T229982,Branch 3,Delhi,1270.07,Deposit,Success,2025-04-06 05:22:36.654005
T184493,Branch 3,Delhi,783.6,Failed,Success,2025-04-05 18:37:50.381687
T768308,Branch 3,Delhi,295.41,,Success,2025-04-06 02:31:45.780413
T407817,Branch 3,Delhi,3666.37,Failed,Success,2025-04-05 07:57:48.506150
T414907,Branch 3,Delhi,217.76,Transfer,Failed,2025-04-03 01:56:27.394821
T894624,Branch 3,Delhi,2003.96,Withdrawal,Success,2025-04-02 13:56:35.070399
T617017,Branch 3,Delhi,184.69,Withdrawal,Success,2025-04-06 13:27:13.863315
T288057,,Delhi,4268.75,Transfer,Failed,2025-04-07 05:05:30.679019
T312494,Branch 3,Delhi,,Transfer,Success,2025-04-05 15:53:08.982951
T837349,Branch 3,Delhi,2071.46,Failed,Failed,2025-04-01 12:37:13.284767
T563861,Branch 3,Delhi,4263.64,Withdrawal,Success,2025-04-06 11:39:14.064515
T325967,Branch 3,Delhi,2714.08,Transfer,Success,2025-04-03 09:14:19.439453
T830313,Branch 3,Delhi,,Transfer,Success,2025-04-07 01:50:06.401799
T945425,Branch 3,Delhi,4885.86,Failed,Failed,2025-04-01 22:06:58.911465
T381968,Branch 3,Delhi,3749.15,Failed,Success,2025-04-04 09:29:32.855232
,Branch 3,Delhi,520.79,Failed,Success,2025-04-06 12:43:54.717553
T810161,Branch 3,Delhi,,Transfer,Success,2025-04-06 04:55:40.556741
T322669,,Delhi,,Withdrawal,Success,2025-04-04 10:25:07.442484
T513109,Branch 3,Delhi,2558.08,Transfer,Failed,2025-04-04 05:13:55.704723
T705143,Branch 3,Delhi,1344.22,,Failed,2025-04-06 14:17:54.731135
T928121,Branch 3,Delhi,3119.94,Deposit,Failed,2025-04-03 23:05:47.196104
T747162,Branch 3,Delhi,2246.33,Failed,Success,2025-04-03 16:17:57.671845
T862430,,Delhi,659.26,Deposit,Failed,2025-04-03 18:18:03.437370
T992061,Branch 3,Delhi,,Transfer,Success,2025-04-01 00:04:38.307669
T112575,Branch 3,Delhi,2783.51,Withdrawal,Failed,2025-04-02 05:57:33.698387
,Branch 3,Delhi,3995.66,Deposit,Failed,2025-04-07 02:04:19.054684
T355973,Branch 3,Delhi,,Failed,Failed,2025-04-04 01:54:50.111133
T801377,Branch 3,Delhi,1936.28,Withdrawal,Failed,2025-04-01 15:21:12.947545
T512568,Branch 3,Delhi,1406.03,Failed,Success,2025-04-04 08:24:00.331219
T560474,Branch 3,,1579.01,Transfer,Success,2025-04-01 00:47:37.530652
T931594,Branch 3,Delhi,527.53,Transfer,Failed,2025-04-01 22:18:37.948823
,Branch 3,Delhi,560.92,Transfer,Success,2025-04-01 16:24:38.754128
T383996,Branch 3,Delhi,3201.22,,Failed,2025-04-05 05:34:45.555765
T305870,Branch 3,,2902.22,Transfer,Success,2025-04-03 07:29:34.914157
T807277,Branch 3,Delhi,2689.76,Deposit,Success,
,Branch 3,Delhi,489.04,Transfer,Failed,2025-04-05 16:18:47.986420
T827375,Branch 3,Delhi,381.62,Deposit,Success,2025-04-05 09:46:33.665010
T833411,Branch 3,Delhi,4572.49,Deposit,Failed,2025-04-03 09:27:34.671468
T627163,Branch 3,Delhi,4691.72,Transfer,Failed,2025-04-01 06:25:34.362714
,Branch 3,Delhi,4563.91,Failed,Failed,2025-04-07 06:53:17.872269
T289562,Branch 3,Delhi,3206.45,Withdrawal,Failed,2025-04-01 19:33:58.519911
T840541,Branch 3,Delhi,1978.9,Deposit,Success,2025-04-01 09:37:00.660672
,Branch 3,Delhi,,Deposit,Failed,2025-04-05 09:43:49.416894
T860594,Branch 3,Delhi,4846.48,Transfer,Failed,2025-04-07 23:07:14.741614
T514811,Branch 3,Delhi,1580.39,Transfer,Failed,2025-04-01 01:55:06.488207
T675375,Branch 3,Delhi,2918.05,Deposit,Failed,2025-04-06 13:41:21.925382
T152995,Branch 3,Delhi,,Deposit,Success,2025-04-05 02:09:19.393442
T935311,Branch 3,Delhi,2844.26,Deposit,Failed,2025-04-04 10:17:16.081513
T172982,Branch 3,Delhi,711.87,Withdrawal,Success,2025-04-03 12:35:08.650750
T828841,Branch 3,Delhi,3689.58,,Success,2025-04-07 05:11:39.938355
T131803,Branch 3,Delhi,1201.91,Deposit,Failed,
T118153,Branch 3,Delhi,,Failed,Failed,2025-04-06 00:47:30.227264
T729514,Branch 3,Delhi,4890.12,Transfer,Success,2025-04-07 03:25:12.742601
T272666,Branch 3,Delhi,3692.49,Failed,Failed,2025-04-07 03:05:45.405229
T239270,Branch 3,Delhi,3989.8,Transfer,Success,2025-04-05 01:53:07.181774
T889061,Branch 3,Delhi,519.74,Transfer,,2025-04-01 00:11:01.633438
T575303,Branch 3,Delhi,3331.55,Withdrawal,Failed,
T899353,Branch 3,Delhi,1356.88,Withdrawal,Failed,2025-04-05 09:20:41.296408
T846628,Branch 3,Delhi,2844.47,Withdrawal,Failed,2025-04-05 03:07:06.791171
,Branch 3,Delhi,3835.17,Failed,Failed,2025-04-02 18:45:45.210345
T737695,Branch 3,Delhi,1767.86,Transfer,Success,2025-04-07 00:53:38.406822
T950512,,Delhi,140.37,Withdrawal,Success,2025-04-02 09:41:21.673521
T853328,Branch 3,Delhi,700.41,Deposit,Failed,2025-04-02 22:33:19.102444
T422870,Branch 3,Delhi,990.81,Deposit,Success,2025-04-07 01:22:26.252132
T936785,Branch 3,Delhi,3251.15,,Success,2025-04-06 08:54:58.705458
,Branch 3,Delhi,1900.13,,Failed,2025-04-07 13:47:06.192189
T803556,Branch 3,Delhi,2365.6,,Success,2025-04-03 01:00:09.009537
T672734,Branch 3,Delhi,4760.82,Withdrawal,Success,2025-04-01 09:09:13.727871
T433756,Branch 3,Delhi,4552.68,,Success,2025-04-05 14:15:11.507308
T589028,Branch 3,Delhi,4415.53,Withdrawal,,
T789738,Branch 3,Delhi,2681.62,Failed,Failed,2025-04-07 05:55:28.201223
T406005,Branch 3,Delhi,1736.86,Failed,Failed,2025-04-04 05:44:33.673690
T746846,Branch 3,Delhi,1715.69,,Failed,2025-04-07 17:26:54.723166
,Branch 3,Delhi,1859.51,,Failed,2025-04-04 03:26:45.339106
T530672,Branch 3,Delhi,2012.0,Failed,Success,2025-04-06 18:32:30.799472
T197009,Branch 3,Delhi,1033.76,Withdrawal,Success,2025-04-04 10:56:15.074491
T236274,Branch 3,Delhi,2975.39,Transfer,Failed,2025-04-05 11:20:37.340167
T873087,Branch 3,Delhi,3218.69,Transfer,Success,2025-04-03 19:57:50.988109
T780742,Branch 3,Delhi,3488.9,Transfer,Failed,2025-04-06 17:02:21.833265
T428545,Branch 3,Delhi,1413.03,Failed,Failed,2025-04-02 13:20:13.458216
,Branch 3,Delhi,490.8,Deposit,Failed,2025-04-05 07:04:26.051650
,Branch 3,Delhi,3086.18,Withdrawal,Success,2025-04-02 04:50:52.698383
T747204,Branch 3,Delhi,722.14,Deposit,Failed,2025-04-01 23:50:15.247023
T110755,Branch 3,Delhi,4400.59,,Success,2025-04-06 06:58:57.943495
T373156,Branch 3,Delhi,2141.33,Failed,Success,2025-04-07 01:32:57.055713
T132393,Branch 3,Delhi,1333.63,Deposit,Success,2025-04-04 21:48:07.041484
T240783,Branch 3,Delhi,466.4,Failed,Success,2025-04-07 18:34:03.613079
T954519,Branch 3,Delhi,2526.75,Deposit,Success,2025-04-03 21:28:26.028864
T820432,Branch 3,Delhi,,Failed,Failed,2025-04-02 09:16:06.841783
T474099,Branch 3,Delhi,3368.76,Failed,Success,2025-04-04 00:01:00.882929
T764740,Branch 3,Delhi,259.88,Transfer,Success,2025-04-05 16:26:09.131259
,Branch 3,Delhi,2825.6,Withdrawal,Failed,2025-04-04 11:50:51.429823
T712208,Branch 3,Delhi,469.88,Failed,Success,2025-04-03 07:41:55.222879
T683219,Branch 3,Delhi,4928.66,Withdrawal,Failed,2025-04-06 01:13:59.843243
T375474,Branch 3,Delhi,4490.86,Withdrawal,Success,
T710495,Branch 3,Delhi,3977.01,Failed,Success,2025-04-02 22:56:04.422133
T222528,Branch 3,Delhi,3678.32,Transfer,Success,2025-04-07 01:31:10.084462
T865079,Branch 3,Delhi,379.81,Deposit,Failed,2025-04-03 14:45:51.604557
,Branch 3,Delhi,577.1,Failed,Failed,2025-04-01 18:50:54.355208
T118006,Branch 3,Delhi,4515.16,Deposit,Success,
T580887,Branch 3,Delhi,1477.43,,Success,2025-04-02 17:49:27.667082
T327298,Branch 3,Delhi,2829.44,Failed,Success,2025-04-01 06:27:08.992781
T608032,Branch 3,Delhi,4918.89,Deposit,Success,2025-04-07 16:09:44.718592
T743499,Branch 3,Delhi,,,Success,2025-04-07 04:40:30.869228
T603832,Branch 3,Delhi,,Withdrawal,Failed,
T331109,Branch 3,Delhi,253.83,Deposit,Success,2025-04-03 10:06:36.169983
T101633,Branch 3,Delhi,1075.98,Failed,Success,2025-04-01 08:15:19.126877
T993775,Branch 3,Delhi,2231.4,Deposit,Success,2025-04-02 11:53:28.336196
,Branch 3,Delhi,3394.37,Transfer,Failed,2025-04-02 10:28:44.104673
,Branch 3,Delhi,1393.01,Deposit,Failed,2025-04-05 01:25:04.470266
T144718,Branch 3,Delhi,3585.27,Transfer,Success,2025-04-06 04:29:46.504525
