txn_id,branch,city,amount,transaction_type,status,timestamp
T175776,Branch 4,Bangalore,4231.6,Transfer,Success,2025-04-06 15:30:09.398661
T847793,,Bangalore,4816.6,Withdrawal,Failed,2025-04-07 20:12:19.936898
T164617,Branch 4,Bangalore,3902.72,Deposit,Success,2025-04-04 22:15:15.773018
T584239,Branch 4,Bangalore,532.02,Transfer,Success,2025-04-01 06:38:58.481111
T877813,Branch 4,Bangalore,3919.13,Deposit,Failed,2025-04-04 02:10:26.575743
T603795,Branch 4,Bangalore,4707.94,Transfer,Failed,2025-04-07 19:19:45.743118
,Branch 4,Bangalore,141.24,Withdrawal,Failed,2025-04-07 19:52:00.699158
T270639,Branch 4,Bangalore,,Withdrawal,Success,2025-04-07 15:06:17.542166
T155779,Branch 4,Bangalore,3731.22,Transfer,Success,2025-04-02 09:19:11.761578
T192859,Branch 4,Bangalore,4914.63,Deposit,Success,2025-04-04 12:18:26.609771
T592093,Branch 4,Bangalore,3561.75,Withdrawal,Failed,2025-04-05 22:23:18.535895
T805693,Branch 4,Bangalore,4493.51,,Failed,2025-04-07 08:49:21.798176
T192197,Branch 4,Bangalore,459.52,Withdrawal,Success,2025-04-02 01:08:21.247052
,Branch 4,Bangalore,1759.08,Withdrawal,Success,2025-04-01 19:40:33.503636
T325471,Branch 4,Bangalore,3685.27,Withdrawal,Success,2025-04-01 12:07:51.000742
T130300,,Bangalore,1083.89,Transfer,Success,2025-04-02 13:31:46.248782
T355051,Branch 4,Bangalore,1423.48,Failed,Failed,2025-04-07 14:20:42.816799
T919158,Branch 4,Bangalore,1050.08,Deposit,Failed,2025-04-05 01:16:11.572387
,Branch 4,Bangalore,907.4,Deposit,Failed,2025-04-01 07:47:06.030852
T788042,Branch 4,Bangalore,1525.42,Deposit,Success,2025-04-05 23:22:57.532698
,Branch 4,Bangalore,200.44,Transfer,Success,2025-04-04 15:49:20.971661
T689604,Branch 4,Bangalore,4891.87,Transfer,Failed,2025-04-07 16:04:12.306168
T393809,Branch 4,Bangalore,3647.89,Deposit,Success,2025-04-04 04:18:13.005531
T623454,Branch 4,Bangalore,4939.32,Failed,Failed,2025-04-01 20:26:32.432336
T130673,Branch 4,Bangalore,4566.11,Withdrawal,Failed,2025-04-01 23:02:46.137942
T848668,Branch 4,Bangalore,931.88,Deposit,Failed,2025-04-05 15:56:36.409750
T110161,Branch 4,Bangalore,1446.92,Transfer,Success,2025-04-03 04:42:36.493280
T647753,Branch 4,Bangalore,3377.04,Failed,Success,
T134446,Branch 4,Bangalore,3562.67,Withdrawal,Failed,2025-04-05 03:34:44.578784
T925388,Branch 4,Bangalore,4575.89,Withdrawal,Success,2025-04-07 11:43:19.673268
T185967,Branch 4,Bangalore,874.89,Transfer,Failed,2025-04-06 14:03:24.677741
T982066,,Bangalore,3672.61,Withdrawal,Success,2025-04-04 01:00:04.540440
T290930,Branch 4,Bangalore,518.43,Failed,Success,2025-04-06 21:46:38.793550
T422993,Branch 4,Bangalore,3602.35,Deposit,Failed,2025-04-07 01:13:05.684618
T488489,Branch 4,Bangalore,1962.8,Failed,Failed,2025-04-02 11:45:55.876867
T197471,Branch 4,Bangalore,4203.58,Failed,Success,2025-04-04 19:57:00.530987
T315062,Branch 4,Bangalore,1958.63,Failed,Success,2025-04-04 02:47:18.691779
T830383,Branch 4,Bangalore,1868.92,Withdrawal,,2025-04-05 19:02:53.415054
,Branch 4,Bangalore,2367.53,Withdrawal,Failed,2025-04-03 11:57:26.119979
T947486,Branch 4,Bangalore,1590.05,Withdrawal,,2025-04-07 06:25:34.321023
,Branch 4,Bangalore,3939.85,Withdrawal,Failed,2025-04-02 00:09:13.300882
T852089,Branch 4,Bangalore,2489.29,Withdrawal,Success,2025-04-01 04:18:26.419300
,Branch 4,Bangalore,858.95,Deposit,Failed,2025-04-04 14:31:13.032825
T483508,Branch 4,Bangalore,1911.19,Transfer,Success,2025-04-07 21:54:09.438237
T234905,Branch 4,Bangalore,,Transfer,Failed,2025-04-04 09:40:21.990486
T232947,Branch 4,Bangalore,1638.63,Failed,Success,2025-04-04 18:36:18.793583
T754303,Branch 4,Bangalore,,Transfer,Failed,2025-04-03 14:56:44.530412
T804028,Branch 4,Bangalore,1857.18,Failed,Failed,2025-04-02 07:26:45.320677
T146429,Branch 4,Bangalore,1732.04,Withdrawal,Success,2025-04-04 19:24:41.902584
T972320,Branch 4,Bangalore,1967.84,Failed,Failed,2025-04-05 14:47:41.696059
T674439,Branch 4,Bangalore,4702.04,Deposit,Success,2025-04-06 11:09:43.857324
T750512,Branch 4,Bangalore,2479.95,Transfer,Success,2025-04-06 14:57:08.863561
T116492,Branch 4,Bangalore,4265.07,Withdrawal,Failed,2025-04-01 00:08:34.932949
T997021,Branch 4,Bangalore,712.73,Failed,Success,2025-04-05 23:03:18.382346
,Branch 4,Bangalore,4578.52,Failed,Success,2025-04-02 10:46:24.230415
T285936,Branch 4,Bangalore,1107.95,Transfer,Success,2025-04-02 02:45:25.970734
T582138,Branch 4,Bangalore,1795.6,,Failed,2025-04-06 17:44:47.804827
T539671,Branch 4,Bangalore,4156.35,,Failed,2025-04-02 00:43:32.147914
T715649,Branch 4,Bangalore,1974.25,Deposit,Success,2025-04-03 13:37:43.615116
T178717,Branch 4,Bangalore,1113.45,Deposit,Success,2025-04-07 04:24:37.781971
T460034,,Bangalore,4029.23,Withdrawal,Success,2025-04-02 22:56:46.928524
T370061,Branch 4,Bangalore,,Transfer,Success,2025-04-01 01:42:15.459787
T805244,Branch 4,Bangalore,3763.33,Transfer,Success,2025-04-07 08:27:15.601001
T639766,Branch 4,,2462.9,,Success,2025-04-04 18:01:01.188938
,Branch 4,Bangalore,340.3,,Success,2025-04-01 00:13:22.598196
,Branch 4,Bangalore,1756.92,Deposit,Failed,2025-04-07 04:43:45.359167
T169276,Branch 4,Bangalore,490.47,,Failed,2025-04-07 18:40:55.107999
T130738,Branch 4,Bangalore,1136.17,Failed,Success,2025-04-06 02:32:49.339109
T796076,Branch 4,Bangalore,2288.99,Failed,Failed,2025-04-02 12:47:02.154191
T914170,Branch 4,Bangalore,3180.52,Transfer,Success,2025-04-06 19:27:09.505963
T758446,Branch 4,Bangalore,4812.07,,,2025-04-02 11:49:41.025082
T816071,Branch 4,Bangalore,169.04,Withdrawal,Failed,2025-04-06 18:43:34.913211
T712990,Branch 4,Bangalore,,Deposit,,2025-04-07 23:53:44.681203
T554360,Branch 4,Bangalore,1054.37,Deposit,Failed,2025-04-04 02:11:42.565342
T494295,Branch 4,Bangalore,2952.65,Failed,Success,2025-04-04 15:12:57.700517
T545032,Branch 4,Bangalore,4601.42,Withdrawal,Success,2025-04-07 22:49:21.673630
T512644,Branch 4,Bangalore,4838.71,Withdrawal,Success,2025-04-03 12:45:18.079656
T565245,Branch 4,Bangalore,2477.62,,Success,2025-04-04 10:16:03.512397
T213647,Branch 4,Bangalore,2333.5,,Failed,
,Branch 4,Bangalore,4523.9,Failed,Success,
T108928,Branch 4,Bangalore,2451.85,Withdrawal,Failed,2025-04-06 08:25:23.233059
,Branch 4,Bangalore,4810.96,Failed,Success,2025-04-02 22:39:30.054597
T855642,Branch 4,Bangalore,361.74,Deposit,,2025-04-05 03:01:15.121636
T609959,Branch 4,Bangalore,1713.0,Transfer,Failed,2025-04-07 17:51:53.509861
T769727,Branch 4,Bangalore,3747.48,,Success,2025-04-05 22:52:05.020553
T105606,Branch 4,Bangalore,3937.96,Withdrawal,Failed,2025-04-02 03:59:03.157688
T212611,Branch 4,Bangalore,3157.2,Failed,Success,2025-04-04 11:44:48.000415
T537731,Branch 4,Bangalore,2205.57,Withdrawal,Success,2025-04-06 03:01:19.105060
T841224,Branch 4,Bangalore,3515.53,Transfer,Success,2025-04-06 03:52:29.637708
T896106,Branch 4,Bangalore,450.9,Withdrawal,Failed,2025-04-01 03:56:51.478887
T749033,Branch 4,Bangalore,,Transfer,Success,2025-04-05 12:29:23.291623
T392068,Branch 4,Bangalore,4758.38,Withdrawal,Success,2025-04-06 05:12:40.858615
T284053,Branch 4,Bangalore,3237.15,Withdrawal,Success,2025-04-07 15:58:08.623202
T855451,Branch 4,Bangalore,2030.17,,Success,2025-04-01 20:06:20.913366
T621371,Branch 4,,3314.58,,,2025-04-01 19:38:12.086401
T788279,Branch 4,Bangalore,2163.21,Withdrawal,Success,2025-04-02 06:15:40.752754
T651277,Branch 4,Bangalore,919.47,Withdrawal,Success,2025-04-01 12:41:54.657453
,Branch 4,Bangalore,1863.24,Transfer,Failed,2025-04-01 05:42:19.765639
T267304,Branch 4,Bangalore,3136.54,Failed,Failed,2025-04-06 05:01:24.238950
T151897,Branch 4,Bangalore,2538.41,Withdrawal,Failed,2025-04-02 21:28:47.930397
T565193,Branch 4,Bangalore,107.09,Deposit,Failed,2025-04-04 09:41:02.613941
,Branch 4,Bangalore,2956.85,Deposit,Success,2025-04-03 14:25:21.556971
T951201,Branch 4,Bangalore,3192.12,Failed,Failed,2025-04-07 13:20:45.573348
T568730,,Bangalore,,Failed,Success,
T726049,,Bangalore,2167.68,Transfer,Failed,2025-04-05 18:33:42.134272
T233161,Branch 4,Bangalore,2041.11,,Success,2025-04-03 20:50:15.773986
T329734,Branch 4,Bangalore,1138.62,Deposit,Failed,2025-04-03 06:18:26.864743
T459473,Branch 4,Bangalore,687.36,Transfer,Failed,2025-04-04 15:42:16.866047
T839970,Branch 4,Bangalore,1522.42,Transfer,Failed,
T565733,Branch 4,Bangalore,1995.95,Failed,Failed,2025-04-01 02:23:58.304927
T471810,Branch 4,Bangalore,4928.65,Withdrawal,Success,2025-04-01 00:34:10.169110
T679293,Branch 4,Bangalore,4590.48,Failed,Failed,2025-04-05 07:06:30.327357
T384286,Branch 4,Bangalore,3527.76,Deposit,Failed,2025-04-02 20:24:38.536138
T511933,Branch 4,Bangalore,909.72,Transfer,Failed,2025-04-07 03:56:11.709187
T110611,Branch 4,Bangalore,527.73,Failed,Success,2025-04-04 18:44:20.368692
T924107,Branch 4,Bangalore,1152.88,Deposit,Failed,2025-04-05 16:59:51.914972
T968379,Branch 4,Bangalore,4580.63,Deposit,,2025-04-03 07:22:31.676263
T982107,Branch 4,Bangalore,579.42,Transfer,Success,2025-04-05 08:24:39.746702
T553073,Branch 4,Bangalore,707.54,Transfer,Success,2025-04-04 14:30:53.472378
T700802,Branch 4,Bangalore,1719.48,Deposit,Success,
T530944,Branch 4,Bangalore,4900.98,Failed,Failed,2025-04-05 19:42:39.354651
T686219,Branch 4,Bangalore,2925.4,Failed,Failed,2025-04-06 09:49:50.688868
T440922,Branch 4,Bangalore,1220.9,Withdrawal,,2025-04-04 02:59:26.752530
T235245,Branch 4,Bangalore,2848.18,Failed,Success,2025-04-05 13:03:06.273466
T713261,Branch 4,Bangalore,1907.35,Deposit,Success,2025-04-01 08:11:38.514018
T746909,Branch 4,Bangalore,874.52,Failed,Success,2025-04-02 04:21:43.608983
T682099,Branch 4,Bangalore,3629.8,Transfer,Success,2025-04-03 14:42:55.717338
T429069,Branch 4,Bangalore,3464.51,Deposit,Success,2025-04-02 02:19:44.167319
,Branch 4,Bangalore,3898.59,Withdrawal,Failed,2025-04-05 21:53:07.259545
T796105,Branch 4,Bangalore,1223.28,Failed,Failed,2025-04-03 13:28:45.185107
T970615,Branch 4,Bangalore,2028.45,Transfer,Failed,2025-04-05 02:14:56.537296
T731985,Branch 4,Bangalore,4350.83,,Failed,2025-04-06 04:03:36.714386
T112035,Branch 4,Bangalore,2982.21,Deposit,Success,2025-04-04 13:50:04.251014
T629575,Branch 4,Bangalore,775.83,Deposit,Success,2025-04-03 11:20:11.197407
T138807,Branch 4,Bangalore,4179.27,Failed,Failed,2025-04-06 06:29:32.217525
T137993,Branch 4,Bangalore,2124.11,Deposit,Success,2025-04-01 20:04:02.073095
T660698,Branch 4,Bangalore,3702.37,Withdrawal,Success,2025-04-07 15:29:29.376019
T646149,Branch 4,Bangalore,4672.57,,Failed,2025-04-05 14:53:10.331667
T478286,Branch 4,Bangalore,3693.25,Deposit,Success,2025-04-01 10:42:18.943836
T804879,Branch 4,Bangalore,4577.18,Deposit,Success,2025-04-02 08:11:47.322577
T339211,Branch 4,Bangalore,4303.25,Withdrawal,Success,2025-04-03 09:39:08.789845
T868379,Branch 4,Bangalore,3123.49,Failed,Success,2025-04-01 19:00:20.584076
T614060,Branch 4,Bangalore,1598.29,Transfer,Success,2025-04-04 15:08:59.011072
T548705,Branch 4,Bangalore,739.38,Withdrawal,Failed,2025-04-05 12:43:25.028723
T704702,Branch 4,Bangalore,1996.24,Failed,Success,2025-04-01 14:06:14.718358
T709386,Branch 4,Bangalore,4734.17,Deposit,Failed,2025-04-07 14:56:23.722001
T769749,,Bangalore,1555.47,Transfer,Success,2025-04-07 23:25:49.471637
T201738,Branch 4,Bangalore,435.2,Transfer,Failed,2025-04-02 03:24:38.525347
T568942,Branch 4,Bangalore,1172.97,Deposit,Success,2025-04-06 18:08:52.737357
,Branch 4,Bangalore,3919.21,Deposit,,2025-04-05 01:36:17.458218
T620073,,Bangalore,2462.75,Failed,Success,2025-04-05 14:09:28.922005
T405089,Branch 4,Bangalore,3371.96,Transfer,Success,2025-04-05 06:12:09.719564
T829343,Branch 4,Bangalore,,,Failed,2025-04-07 18:28:51.742714
T449308,,Bangalore,1265.38,Transfer,Failed,2025-04-07 00:35:22.290342
T631412,Branch 4,Bangalore,2150.12,Transfer,Success,2025-04-02 16:22:15.944631
T520089,Branch 4,Bangalore,2846.22,,Success,2025-04-06 08:19:05.805051
T238553,Branch 4,Bangalore,2179.1,Failed,Failed,2025-04-06 15:37:51.247011
,Branch 4,Bangalore,1194.64,Deposit,Failed,2025-04-04 21:23:30.073302
T291512,Branch 4,Bangalore,2849.82,Deposit,Failed,2025-04-01 10:58:36.952414
T926795,Branch 4,Bangalore,407.42,Deposit,Success,2025-04-04 22:46:36.601167
T826921,Branch 4,Bangalore,4377.52,Withdrawal,,2025-04-03 23:37:59.122635
T532778,Branch 4,Bangalore,2061.92,Transfer,Failed,2025-04-05 06:34:47.225655
T654422,Branch 4,Bangalore,692.54,Withdrawal,Failed,2025-04-07 03:29:09.805063
T737224,Branch 4,Bangalore,3060.11,Failed,Failed,2025-04-04 21:39:17.931518
T278532,Branch 4,Bangalore,1161.17,Withdrawal,Success,2025-04-05 16:19:19.422032
T994755,Branch 4,Bangalore,2043.31,Transfer,Success,2025-04-03 04:10:58.368391
T322177,,Bangalore,4318.25,Withdrawal,Success,2025-04-05 17:09:30.418190
T662089,Branch 4,Bangalore,3057.27,Withdrawal,Failed,2025-04-01 16:01:22.827046
T437158,Branch 4,Bangalore,3453.67,Deposit,Success,2025-04-02 04:18:23.261683
T598900,Branch 4,Bangalore,4783.91,Withdrawal,Success,2025-04-04 19:57:21.685539
T256763,Branch 4,Bangalore,3291.91,Transfer,Success,2025-04-04 09:23:28.113605
,Branch 4,Bangalore,4087.45,Withdrawal,Failed,2025-04-05 06:59:04.063152
T265004,Branch 4,Bangalore,4378.37,Transfer,Failed,2025-04-01 16:18:15.186629
,Branch 4,Bangalore,686.21,Withdrawal,Success,2025-04-04 01:11:55.734904
,Branch 4,Bangalore,4213.6,Deposit,Failed,2025-04-06 14:27:39.025220
T437415,Branch 4,Bangalore,1251.23,Failed,Failed,2025-04-02 22:52:23.198058
T622130,Branch 4,Bangalore,783.91,Failed,Failed,2025-04-07 02:20:13.922027
T170700,Branch 4,Bangalore,4572.03,Deposit,Success,2025-04-05 12:45:16.228334
T485305,Branch 4,Bangalore,1010.16,Deposit,Success,2025-04-01 15:38:05.653490
T497785,Branch 4,Bangalore,,Transfer,,2025-04-07 03:50:23.635709
T760030,Branch 4,Bangalore,2703.64,Withdrawal,Success,2025-04-02 18:37:42.713235
,Branch 4,Bangalore,2715.06,Failed,Success,2025-04-02 17:56:56.111145
T488685,,Bangalore,3276.04,Withdrawal,,2025-04-06 07:28:15.017010
T547828,Branch 4,Bangalore,2691.54,Withdrawal,Failed,2025-04-07 22:16:32.209945
T219535,Branch 4,Bangalore,4918.22,Transfer,Success,2025-04-04 03:07:01.906618
T483628,Branch 4,Bangalore,3448.9,Failed,Success,2025-04-07 06:20:26.060232
T661824,Branch 4,Bangalore,308.73,Failed,Success,2025-04-01 02:18:30.151175
T168357,Branch 4,Bangalore,2380.5,Transfer,Success,2025-04-02 01:43:04.425275
T237182,Branch 4,Bangalore,3223.76,Failed,Failed,2025-04-01 05:49:46.490412
T444104,Branch 4,Bangalore,627.07,Failed,Failed,2025-04-06 19:47:56.629298
T981289,Branch 4,Bangalore,,Withdrawal,Failed,2025-04-07 09:29:55.355762
T129155,Branch 4,Bangalore,3811.59,Transfer,Failed,2025-04-01 04:04:23.038591
T124662,Branch 4,Bangalore,2568.7,,Failed,2025-04-02 12:04:29.451552
T176640,Branch 4,Bangalore,2730.36,Transfer,Failed,
T858417,Branch 4,Bangalore,2774.47,Failed,Success,2025-04-04 23:42:21.785993
T329263,Branch 4,Bangalore,2914.09,Deposit,Failed,
T632770,Branch 4,Bangalore,3805.13,Deposit,Failed,2025-04-04 20:33:53.408425
T539652,Branch 4,Bangalore,4761.46,Deposit,Failed,2025-04-06 20:49:14.522509
T735688,Branch 4,Bangalore,3577.24,Failed,Failed,2025-04-07 11:52:22.737155
T109807,Branch 4,Bangalore,4569.87,Failed,Failed,2025-04-07 11:26:23.408397
T204572,Branch 4,Bangalore,,Failed,Success,2025-04-04 04:17:46.119581
T981020,Branch 4,Bangalore,4357.73,Failed,Failed,2025-04-03 17:37:36.407568
T483657,Branch 4,Bangalore,1736.92,Withdrawal,Failed,2025-04-03 23:48:21.834256
T587458,Branch 4,Bangalore,,Failed,Failed,
T593769,Branch 4,Bangalore,1960.43,Failed,Success,2025-04-03 18:11:34.929296
T839586,Branch 4,Bangalore,960.89,Failed,Failed,2025-04-06 02:01:10.149531
T438668,Branch 4,Bangalore,261.09,Failed,Success,2025-04-03 06:06:13.433911
T775386,Branch 4,Bangalore,4917.83,,Failed,2025-04-06 03:41:47.618328
T940642,Branch 4,Bangalore,4874.58,,Failed,2025-04-07 12:54:28.525651
,Branch 4,Bangalore,386.19,Failed,Success,2025-04-03 16:24:17.588227
T679493,,Bangalore,3076.71,Failed,Success,2025-04-02 18:32:03.797522
T579396,Branch 4,Bangalore,3826.65,Deposit,Failed,
T556326,Branch 4,Bangalore,280.37,Deposit,Success,2025-04-04 16:22:01.896737
T289297,Branch 4,Bangalore,145.99,Failed,Failed,2025-04-03 05:49:52.756077
T213008,Branch 4,Bangalore,3040.03,,Failed,2025-04-04 17:14:31.146626
T437839,,Bangalore,1170.0,Deposit,Success,2025-04-05 01:12:46.487882
,Branch 4,Bangalore,4838.21,Transfer,Success,2025-04-01 07:36:15.711030
T923519,Branch 4,Bangalore,,Deposit,Success,2025-04-04 18:07:17.891902
T921805,Branch 4,Bangalore,2045.2,Withdrawal,Failed,2025-04-02 14:11:19.954188
T306587,Branch 4,Bangalore,210.55,Deposit,,2025-04-02 10:21:58.940794
T508688,Branch 4,Bangalore,4524.12,Failed,Failed,2025-04-06 05:57:05.405894
T432962,Branch 4,Bangalore,2955.07,Deposit,,2025-04-04 06:41:36.260964
T560880,Branch 4,Bangalore,1097.36,Withdrawal,Success,2025-04-06 09:31:12.417933
T870043,Branch 4,Bangalore,2843.11,Deposit,Success,2025-04-06 07:18:19.085489
T114053,Branch 4,Bangalore,3840.2,Withdrawal,Success,2025-04-04 07:04:52.646975
T879140,Branch 4,Bangalore,249.41,Failed,Success,
T169886,Branch 4,Bangalore,3512.57,Failed,Success,2025-04-04 10:40:59.005911
T225249,Branch 4,Bangalore,1310.5,Failed,Failed,2025-04-03 09:05:59.281695
T882008,Branch 4,Bangalore,3414.89,Transfer,Failed,2025-04-04 08:35:28.535506
T573891,Branch 4,Bangalore,667.32,Withdrawal,Success,2025-04-01 08:12:52.952055
T846565,Branch 4,Bangalore,1386.7,Transfer,Failed,2025-04-04 15:44:50.578854
T278550,Branch 4,Bangalore,4341.37,Transfer,Failed,2025-04-04 02:50:56.970397
,Branch 4,Bangalore,2802.68,Withdrawal,Failed,2025-04-04 10:33:00.171253
T319339,Branch 4,Bangalore,2463.39,Transfer,,2025-04-06 17:47:41.946902
T627773,Branch 4,Bangalore,2688.38,Transfer,Failed,2025-04-01 17:53:15.097095
T127776,Branch 4,Bangalore,,Transfer,Success,2025-04-02 10:29:21.252072
T144813,Branch 4,Bangalore,2357.98,Failed,Success,2025-04-07 08:00:30.246110
T988793,Branch 4,Bangalore,4924.31,Withdrawal,Success,2025-04-06 14:29:16.867302
T856104,,Bangalore,3468.28,Deposit,Success,2025-04-02 11:03:46.611456
T376610,Branch 4,Bangalore,1345.39,Failed,Success,
T517238,Branch 4,Bangalore,3304.21,Withdrawal,Failed,
T144269,Branch 4,Bangalore,1237.75,Transfer,,2025-04-06 22:22:58.019905
T449080,Branch 4,Bangalore,1355.13,Failed,Failed,2025-04-05 23:41:53.459493
T870447,Branch 4,Bangalore,881.78,Deposit,Success,2025-04-01 12:53:08.024072
T877396,Branch 4,Bangalore,2520.97,Withdrawal,Failed,2025-04-06 22:45:49.672543
T904069,Branch 4,Bangalore,4776.88,Withdrawal,Failed,2025-04-07 08:02:39.229506
,Branch 4,Bangalore,2569.84,Deposit,Failed,2025-04-03 01:21:47.526423
T557823,Branch 4,Bangalore,4350.71,,Success,2025-04-04 12:48:02.328815
T106170,Branch 4,Bangalore,1976.97,Withdrawal,Success,2025-04-06 21:40:51.578709
T966605,Branch 4,Bangalore,2078.88,Withdrawal,Success,2025-04-02 09:07:46.180344
T606390,Branch 4,Bangalore,3541.77,,Failed,2025-04-01 23:12:28.713481
,Branch 4,Bangalore,4377.05,Failed,Failed,2025-04-02 21:11:08.769407
T312740,Branch 4,Bangalore,601.67,Deposit,Failed,2025-04-07 07:53:16.730436
T703478,Branch 4,Bangalore,1430.33,Deposit,Failed,2025-04-03 07:32:41.932955
T668148,Branch 4,Bangalore,472.84,Deposit,Success,2025-04-02 10:19:21.646188
T106466,Branch 4,Bangalore,1664.74,Withdrawal,Success,2025-04-05 06:22:40.121587
T416676,Branch 4,Bangalore,877.07,Deposit,Failed,2025-04-06 17:33:36.423222
T462648,Branch 4,Bangalore,3019.87,Deposit,Success,2025-04-07 18:26:51.126983
T506941,Branch 4,Bangalore,324.76,Transfer,Failed,2025-04-03 13:16:17.170943
T610406,,Bangalore,4434.4,Failed,Failed,2025-04-07 04:15:59.708023
T270490,Branch 4,Bangalore,2922.25,Deposit,,2025-04-06 16:27:35.475641
T862339,Branch 4,Bangalore,4691.61,Transfer,Success,2025-04-05 14:12:32.346789
T690590,Branch 4,Bangalore,,Withdrawal,Failed,2025-04-01 11:02:43.552723
T494453,Branch 4,Bangalore,4445.14,Transfer,Failed,2025-04-06 16:56:24.498180
T555487,Branch 4,Bangalore,3891.07,Transfer,Failed,2025-04-04 09:26:32.158856
T557388,Branch 4,Bangalore,1918.52,,Success,2025-04-05 03:17:54.446806
T983620,Branch 4,Bangalore,1301.19,Withdrawal,Failed,2025-04-03 12:01:13.764001
T512855,Branch 4,Bangalore,3925.22,Failed,Failed,2025-04-04 14:03:25.241787
T971806,Branch 4,Bangalore,3603.8,Withdrawal,,2025-04-06 14:32:44.828542
T154768,Branch 4,Bangalore,4293.57,Withdrawal,Failed,2025-04-01 23:15:39.753250
T588862,Branch 4,,2940.73,Deposit,Success,2025-04-02 00:18:15.146936
,Branch 4,Bangalore,,,Failed,2025-04-04 22:16:24.805111
T226475,Branch 4,Bangalore,4171.56,Deposit,Failed,2025-04-05 21:53:14.533216
T219652,Branch 4,Bangalore,2771.11,Deposit,Failed,2025-04-07 13:08:44.657471
,Branch 4,Bangalore,4309.3,Failed,Failed,2025-04-07 18:51:25.407888
T782502,Branch 4,Bangalore,2868.91,Deposit,,2025-04-02 03:49:33.875707
T673284,Branch 4,Bangalore,4546.1,Failed,Success,2025-04-03 18:08:12.000593
T193142,Branch 4,Bangalore,1467.41,Failed,Failed,2025-04-05 12:44:16.282078
T813300,Branch 4,Bangalore,2954.36,Transfer,Success,2025-04-07 22:11:17.392668
T195411,Branch 4,Bangalore,2831.81,Failed,Success,2025-04-06 17:00:02.613098
T120613,Branch 4,Bangalore,4695.78,,Success,2025-04-01 23:12:22.909693
T265503,Branch 4,Bangalore,4177.14,Transfer,Success,2025-04-01 17:00:36.677815
T618929,Branch 4,Bangalore,3012.8,Deposit,Failed,2025-04-01 20:11:57.270054
T845564,Branch 4,Bangalore,2980.85,Withdrawal,Success,2025-04-07 08:47:37.725637
T684926,Branch 4,Bangalore,4053.14,Failed,Failed,2025-04-06 04:59:00.058402
T958964,Branch 4,Bangalore,3089.27,Deposit,Failed,2025-04-03 16:35:06.861517
T667497,Branch 4,Bangalore,3029.14,Withdrawal,Success,2025-04-04 19:08:28.927374
T633614,Branch 4,Bangalore,3447.19,Transfer,Success,2025-04-01 21:52:02.122064
T711784,Branch 4,Bangalore,2428.5,Failed,Failed,2025-04-01 01:12:29.162588
